PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-05-31,12:07:16.59,1,1,"Lucas, Jaxon",814823,Right,LIB_FLA,"Solier, Julio",827632,Right,BOC_EAG,Undefined,1,Top,0,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.91015,-2.671308,-2.140925,2383.607006,226.156994,1:30,5.8968,1.61816,6.20629,-15.49237,16.63552,16.21623,2.13657,0.99246,84.71252,-5.634673,0.785968,0.407955,,,,,,,,,,,,-8.97343,9.69099,-1.46498,50,5.68797,4.34467,-134.80689,-6.72862,-16.45937,30.1921,-14.39856,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,cc3ecd40-5d0a-11f1-b655-c184a3b66953,92.39356,,,8.19762,,,,,,,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:07:16.59,2026-05-31T12:07:16.5922816-04:00,2026-05-31T16:07:16.5922816Z,,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,5c0fda46-2a66-4c1e-80d3-948f79788ab9,54.29376,-135.76514,15.09605,5.89427,-6.27163,-7.19928,-1.61116,4.86706,-8.22969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-05-31,12:07:36.23,1,2,"Lucas, Jaxon",814823,Right,LIB_FLA,"Solier, Julio",827632,Right,BOC_EAG,Undefined,1,Top,0,1,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.15153,2.079872,-0.262047,2711.060583,55.385871,7:45,5.79431,1.79397,5.64705,-54.99105,-7.24855,-12.79032,3.15268,0.48367,70.36325,-7.985499,-2.549197,0.497306,,,,,,,,,,,,6.35138,-3.74276,-1.76369,50,5.93636,1.00796,-111.96247,2.23879,7.9879,21.95335,-36.8812,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,d7fc7a60-5d0a-11f1-b655-c184a3b66953,75.79322,,,6.78828,,,,,,,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:07:36.23,2026-05-31T12:07:36.2307584-04:00,2026-05-31T16:07:36.2307584Z,,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,4540cf02-9d62-48cb-bf77-962797d6661a,54.85465,-112.91035,10.97667,5.80532,3.8312,-18.4406,-1.79977,0.66306,3.99395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-05-31,12:07:52.39,1,3,"Lucas, Jaxon",814823,Right,LIB_FLA,"Solier, Julio",827632,Right,BOC_EAG,Undefined,1,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.64546,-0.656391,-3.507224,1732.293058,215.145347,1:15,5.70092,1.49424,6.25896,-31.5638,12.43075,7.66485,2.46418,-1.10511,72.24854,-6.59503,-2.125162,0.477387,59.1175,-6.727543,170.175416,,,,,10.29452,10.29452,166.31087,0.118058,-5.0252,7.12225,-1.23718,50,5.63689,6.78891,-115.41826,-2.20182,-6.70557,23.64247,-22.67015,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,e1a30750-5d0a-11f1-b655-c184a3b66953,78.9557,1.24248,,7.39691,,,,-0.14928,1.24248,0.7889,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:07:52.39,2026-05-31T12:07:52.3992064-04:00,2026-05-31T16:07:52.3992064Z,GroundBall,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,919241ec-26df-489f-b252-76235c0f91d9,54.23791,-116.28312,11.82124,5.70227,-1.37253,-11.33508,-1.49001,7.03421,-3.35279,,-0.14946,-84.82547,11.61469,,,,,,,1.24234,-10.14121,-3.22914,,,,,,,0.78903,14.67904,-6.16255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-05-31,12:08:14.54,1,4,"Lucas, Jaxon",814823,Right,LIB_FLA,"Solier, Julio",827632,Right,BOC_EAG,Undefined,1,Top,0,2,1,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.82165,-2.940341,-3.915193,2279.01435,234.291048,1:45,5.86472,1.43633,6.12189,-20.40328,12.95867,16.37351,1.43735,-0.82445,83.15992,-6.796185,-0.970284,0.415716,,,,,,,,,,,,-9.64945,7.94831,-1.1444,50,5.62829,8.39484,-132.87407,-7.47488,-17.06259,31.37844,-18.11944,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,eec79770-5d0a-11f1-b655-c184a3b66953,90.66868,,,8.66173,,,,,,,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:08:14.54,2026-05-31T12:08:14.5447424-04:00,2026-05-31T16:08:14.5447424Z,,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,16834273-9e6a-447e-ace3-e14916f9ab48,54.37776,-133.9039,15.68922,5.86386,-6.8802,-9.05972,-1.42911,8.95482,-8.53129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-05-31,12:08:32.93,1,5,"Lucas, Jaxon",814823,Right,LIB_FLA,"Solier, Julio",827632,Right,BOC_EAG,Undefined,1,Top,0,3,1,FourSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,91.50676,-2.492607,-3.568166,2306.979873,238.450215,2:00,5.74677,1.59182,6.09702,-22.27206,11.06642,16.22131,1.57933,-0.36099,83.47884,-6.66925,-0.649874,0.41557,107.97607,-22.768552,21.6999,,,,,3.80825,3.80825,25.562839,0.023496,-9.39512,6.7613,-1.32513,50,5.54262,7.58431,-132.61383,-6.50334,-16.67029,29.31938,-20.17711,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,f9bee750-5d0a-11f1-b655-c184a3b66953,90.70057,1.44124,,8.02792,,,,0.24497,1.44124,0.37362,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:08:32.93,2026-05-31T12:08:32.9339392-04:00,2026-05-31T16:08:32.9339392Z,GroundBall,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,f4732667-5aea-4ad2-8b31-ce88be5aa3a4,54.4038,-133.58392,14.65969,5.74675,-5.83575,-10.08855,-1.5852,8.13588,-8.33514,,0.24454,135.78976,,,,,,,,1.44143,-61.34005,,,,,,,,0.37344,54.03704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-05-31,12:09:10.40,2,1,"Lucas, Jaxon",814823,Right,LIB_FLA,"Mainolfi, Ty",839397,Left,BOC_EAG,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.35348,-1.174996,-0.825008,1778.733638,210.771854,1:00,5.57358,1.78732,6.35762,-28.4236,14.34623,7.68189,2.12323,1.6681,73.21195,-6.542934,0.566791,0.470696,,,,,,,,,,,,-4.20894,8.26308,-1.7307,50,5.47517,1.39651,-116.6892,-3.15846,-5.76201,23.41586,-20.86195,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,1023c880-5d0b-11f1-b655-c184a3b66953,80.07817,,,7.14153,,,,,,,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:09:10.40,2026-05-31T12:09:10.4023552-04:00,2026-05-31T16:09:10.4023552Z,,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,3ee10854-6256-4ab0-8f3c-a123cd6d33d5,54.13947,-117.51693,11.70793,5.57379,-2.42102,-10.43098,-1.78366,1.60019,-2.88101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-05-31,12:09:28.90,2,2,"Lucas, Jaxon",814823,Right,LIB_FLA,"Mainolfi, Ty",839397,Left,BOC_EAG,Undefined,1,Top,1,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.2704,-1.146129,-3.113732,1740.756114,243.669002,2:00,5.64964,1.59278,6.26286,-36.27033,8.04441,13.15186,1.56863,-0.18505,72.17313,-7.918989,-0.737466,0.479121,,,,,,,,,,,,-7.75973,4.99918,-1.36786,50,5.5471,5.77665,-114.96269,-3.34466,-10.28,23.32171,-25.5512,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,1b2578a0-5d0b-11f1-b655-c184a3b66953,78.66992,,,7.09728,,,,,,,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:09:28.90,2026-05-31T12:09:28.9056256-04:00,2026-05-31T16:09:28.9056256Z,,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,d948457e-9189-423c-b4b5-af73ed636336,54.23632,-115.81889,11.66085,5.65267,-2.4066,-12.7756,-1.58686,6.15406,-5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-05-31,12:09:48.47,2,3,"Lucas, Jaxon",814823,Right,LIB_FLA,"Mainolfi, Ty",839397,Left,BOC_EAG,Undefined,1,Top,1,1,1,FourSeamFastBall,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,1,,91.56306,-1.410248,-2.881813,2395.405575,223.626574,1:30,5.84701,1.51513,6.29903,-17.42446,15.79544,13.93583,3.09365,0.01889,82.72626,-4.757359,-0.364659,0.41483,103.89272,22.682462,16.043256,2867.567412,105.59993,46.98358,30.79849,392.72801,367.31296,18.061436,5.108647,-8.16532,8.99937,-1.30975,50,5.73483,6.1115,-132.80327,-3.76107,-14.40109,31.74177,-16.30193,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,26c4ef60-5d0b-11f1-b655-c184a3b66953,90.86231,75.44103,,8.8368,,,,1.35046,3.1357,-0.00154,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:09:48.47,2026-05-31T12:09:48.4767232-04:00,2026-05-31T16:09:48.4767232Z,LineDrive,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,7b5743f8-31b6-4150-a4c1-e3314f73b3e0,54.20085,-133.80356,15.87088,5.84526,-3.24734,-8.15096,-1.5095,6.56533,-7.20055,184.014843,1.35,135.12381,-28.16226,6.7481,-1.51896,0.31915,-0.05283,0.00543,-0.00024,3.13828,58.70482,-11.1364,-1.14785,0.71861,-0.25485,0.05364,-0.00592,0.00026,-0.00161,38.85546,-6.90505,1.65984,-0.36693,0.07573,-0.01237,0.00126,-6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-05-31,12:10:42.61,3,1,"Lucas, Jaxon",814823,Right,LIB_FLA,"Wang, Nick",813482,Right,BOC_EAG,Undefined,1,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.25094,0.488529,-2.117164,2754.551909,62.119084,8:00,5.87019,1.63213,5.96577,-50.95251,-4.82134,-12.11977,2.07745,-1.34183,71.26338,-8.882335,-4.295983,0.488842,,,,,,,,,,,,5.49307,-2.08248,-1.45776,50,5.88132,4.65342,-113.52654,-0.65275,7.05715,23.8051,-34.8495,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,471555c0-5d0b-11f1-b655-c184a3b66953,77.10555,,,6.98756,,,,,,,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:10:42.61,2026-05-31T12:10:42.6103808-04:00,2026-05-31T16:10:42.6103808Z,,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,d94139d7-aab3-4402-97db-ec9231297465,54.53446,-114.47341,11.90255,5.87972,0.73342,-17.42475,-1.63727,4.37271,3.52857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-05-31,12:10:58.77,3,2,"Lucas, Jaxon",814823,Right,LIB_FLA,"Wang, Nick",813482,Right,BOC_EAG,Undefined,1,Top,1,1,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.93821,-3.346172,-3.865945,2384.808662,225.104088,1:30,5.88775,1.41647,6.25483,-17.38918,14.83497,13.79509,1.34233,-1.00445,84.6534,-6.650838,-1.379378,0.408566,,,,,,,,,,,,-8.28245,9.00024,-1.13555,50,5.62985,8.51309,-134.55196,-8.39578,-15.11365,30.45217,-15.75055,LIB_FLA,BOC_EAG,UGeorgia,D1,SEC,20260531-UGeorgia-1,50add8f0-5d0b-11f1-b655-c184a3b66953,92.25544,,,8.28481,,,,,,,9060e3a4-09e4-4074-b746-f85614ee0251,2026-05-31,16:10:58.77,2026-05-31T12:10:58.7725312-04:00,2026-05-31T16:10:58.7725312Z,,v3,471336,227,,"Hvidsten, Kyle",1000230326,Right,LIB_FLA,dd79c3be-7ec7-496a-83d8-ad6ee4990475,54.24555,-135.50941,15.22609,5.88604,-7.90056,-7.87528,-1.41068,8.98828,-7.55683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
