PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-05-02,13:02:11.99,1,1,"Sharman, Michael",831353,Left,CLE_TIG,"Solier, Julio",827632,Right,BOC_EAG,Undefined,1,Top,0,0,0,FourSeamFastBall,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.24391,-0.126253,3.948042,2197.750105,127.257941,10:15,5.10003,-2.53192,5.82093,-23.81761,13.78922,-16.25863,2.99757,-0.2104,78.15296,-4.632807,1.042552,0.441372,96.51273,42.662555,30.138984,4969.211747,87.50225,92.87695,66.65808,320.04554,147.93243,48.300947,5.705895,9.63071,7.47729,2.21836,50,5.07586,-8.02516,-126.23092,-1.02244,15.23396,30.40319,-20.34644,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,a9cbc750-4648-11f1-868c-97266ddeb381,85.39833,118.90056,,9.09095,,,,1.09117,2.79585,0.11659,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:02:11.99,2026-05-02T13:02:11.9947264-04:00,2026-05-02T17:02:11.9947264Z,FlyBall,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,9fb56647-785a-4fce-a171-b6a8f3e68106,54.67607,-127.35219,15.20159,5.09973,-0.27207,-10.17322,2.52469,-8.587,7.61698,214.582571,1.11857,89.52084,-24.23093,4.13259,0.61167,-0.56664,0.1374,-0.01488,0.00061,2.79538,95.90112,-23.39759,1.55562,0.22009,-0.23186,0.0702,-0.0095,0.00048,0.1157,52.26821,-1.1433,-0.88117,0.40611,-0.12373,0.02677,-0.00331,0.00017,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-05-02,13:02:50.74,1,2,"Sharman, Michael",831353,Left,CLE_TIG,"Solier, Julio",827632,Right,BOC_EAG,Undefined,1,Top,0,0,1,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.08529,0.908829,2.860196,2177.398384,128.408744,10:15,5.1408,-2.34877,6.07763,-22.17769,13.81139,-15.91241,4.13467,-1.02623,79.86755,-3.293188,-0.001181,0.431774,,,,,,,,,,,,8.95111,7.19213,2.1353,50,5.19935,-5.71152,-127.77391,1.36319,14.71626,27.68452,-20.34972,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,c0da5600-4648-11f1-868c-97266ddeb381,87.29666,,,8.21775,,,,,,,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:02:50.74,2026-05-02T13:02:50.7446272-04:00,2026-05-02T17:02:50.7446272Z,,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,5c651266-eb22-4be2-9b89-8369a1cdcc00,54.41914,-128.72784,13.84226,5.1403,2.06437,-10.17486,2.34084,-6.2186,7.35813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-05-02,13:03:05.83,1,3,"Sharman, Michael",831353,Left,CLE_TIG,"Solier, Julio",827632,Right,BOC_EAG,Undefined,1,Top,0,1,1,Curveball,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,74.91618,2.159611,1.659789,1942.963776,309.122333,4:15,5.19177,-2.22883,5.02761,-52.38979,-0.69862,2.91453,2.86552,-0.41939,68.45133,-7.346964,2.174275,0.517463,81.28386,36.098848,-7.455969,4184.334779,109.44546,70.885,-11.03134,289.94853,287.00359,-3.076631,5.002928,-0.97185,-0.5502,2.06755,50,5.35609,-3.25934,-108.58075,2.32259,-1.15493,19.82058,-32.82793,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,c9e6c5d0-4648-11f1-868c-97266ddeb381,72.84081,83.48316,,6.46486,,,,2.2249,2.93505,0.46072,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:03:05.83,2026-05-02T13:03:05.8321920-04:00,2026-05-02T17:03:05.8321920Z,FlyBall,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,921c2482-0b1b-414a-b0f4-370551bf7976,55.47252,-109.57516,9.91029,5.19825,3.96959,-16.41396,2.22962,-3.20139,-0.57747,186.469481,2.22786,95.44839,-19.15844,4.58109,-0.67427,0.01965,0.0126,-0.00202,0.0001,2.93307,70.27557,-16.28512,0.27584,0.15595,-0.08264,0.02496,-0.00377,0.00021,0.45985,-12.48165,4.07056,-0.84111,0.10064,0.00483,-0.00343,0.00039,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-05-02,13:03:44.28,2,1,"Sharman, Michael",831353,Left,CLE_TIG,"Wang, Nick",813482,Right,BOC_EAG,Undefined,1,Top,1,0,0,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.23633,-2.237922,5.075969,2139.586934,121.923981,10:00,5.05487,-2.29661,5.90361,-23.25737,12.23477,-17.69029,1.0301,0.95349,81.16752,-6.592777,1.915039,0.428783,,,,,,,,,,,,10.59064,7.2793,1.89812,50,4.86102,-10.72365,-129.04434,-5.81423,17.76471,28.1675,-19.96376,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,e0c5b900-4648-11f1-868c-97266ddeb381,87.90566,,,8.06881,,,,,,,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:03:44.28,2026-05-02T13:03:44.2891776-04:00,2026-05-02T17:03:44.2891776Z,,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,b130cabd-fa6f-4531-b1da-174f940489b1,54.59614,-130.0437,14.08375,5.05474,-5.10593,-9.98188,2.28977,-11.35393,8.88236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-05-02,13:04:02.01,2,2,"Sharman, Michael",831353,Left,CLE_TIG,"Wang, Nick",813482,Right,BOC_EAG,Undefined,1,Top,1,1,0,FourSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.45889,0.093675,3.735776,2239.759244,125.607994,10:15,5.10874,-2.27341,5.98008,-20.32288,15.10217,-19.26682,3.50218,-0.4112,80.29074,-3.783983,0.280878,0.428377,,,,,,,,,,,,10.95965,8.06752,1.98775,50,5.10497,-7.60586,-129.51817,-0.39268,18.32227,31.03934,-18.68677,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,eb5c9960-4648-11f1-868c-97266ddeb381,87.98887,,,9.16815,,,,,,,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:04:02.01,2026-05-02T13:04:02.0179456-04:00,2026-05-02T17:04:02.0179456Z,,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,9f4b82d0-f115-4fd3-aa44-4f033a9a4c27,54.51526,-130.59578,15.51967,5.10734,0.25608,-9.34339,2.26284,-8.24197,9.16114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-05-02,13:04:19.75,2,3,"Sharman, Michael",831353,Left,CLE_TIG,"Wang, Nick",813482,Right,BOC_EAG,Undefined,1,Top,1,1,1,TwoSeamFastBall,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.98661,-1.097626,4.28263,2196.301052,117.294615,10:00,5.04395,-2.30145,5.8682,-24.61273,11.09634,-19.11351,1.97032,0.09131,80.69464,-5.707928,0.863844,0.430091,,,,,,,,,,,,11.01284,6.36492,1.96508,50,4.94065,-8.82647,-128.84753,-3.2846,18.37596,28.63046,-21.55355,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,f5f0e1b0-4648-11f1-868c-97266ddeb381,87.6382,,,8.29197,,,,,,,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:04:19.75,2026-05-02T13:04:19.7510144-04:00,2026-05-02T17:04:19.7510144Z,,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,f07cfc23-4ed1-4d63-b66c-f233c74d06b3,54.63015,-129.87229,14.31523,5.04441,-2.51314,-10.77678,2.29278,-9.48419,9.18798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-05-02,13:04:36.05,2,4,"Sharman, Michael",831353,Left,CLE_TIG,"Wang, Nick",813482,Right,BOC_EAG,Undefined,1,Top,1,1,2,TwoSeamFastBall,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.71753,-1.086113,4.245147,2277.890403,121.027842,10:00,5.0758,-2.1634,5.80353,-23.19257,11.99233,-17.93194,2.13007,0.29762,81.39526,-5.433769,1.042027,0.426923,74.5203,70.302566,104.312729,2731.114802,,,,,8.31371,,,10.4226,6.79244,1.8252,50,4.97266,-8.8715,-129.91713,-3.23648,17.69254,28.9441,-20.64375,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,ffa55150-4648-11f1-868c-97266ddeb381,88.28861,25.42106,,8.32227,,,,1.29025,2.21682,-0.30119,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:04:36.05,2026-05-02T13:04:36.0590000-04:00,2026-05-02T17:04:36.0590000Z,,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,4e9c4a09-522f-4718-88ae-6b83e73d61a6,54.69551,-130.95906,14.47205,5.07579,-2.49334,-10.32187,2.15602,-9.50839,8.84627,342.169403,1.29234,-9.22187,-6.51021,,,,,,,2.21977,102.73939,-29.39858,,,,,,,-0.30109,35.68987,-2.57917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-05-02,13:04:58.99,2,5,"Sharman, Michael",831353,Left,CLE_TIG,"Wang, Nick",813482,Right,BOC_EAG,Undefined,1,Top,1,1,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.15099,0.674992,2.453813,1924.569038,322.138431,4:45,5.14624,-2.17952,5.25046,-53.19759,-2.70571,3.58189,1.34799,0.42618,68.70159,-9.023105,3.08914,0.511425,,,,,,,,,,,,-0.93646,-1.01307,1.95152,50,5.16916,-4.86437,-110.19272,-0.50031,-1.12501,23.76915,-33.3911,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,0d6250e0-4649-11f1-868c-97266ddeb381,73.70077,,,7.44939,,,,,,,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:04:58.99,2026-05-02T13:04:58.9990000-04:00,2026-05-02T17:04:58.9990000Z,,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,c0c32e36-5a9d-4d3b-9189-92068c655b9c,55.24628,-111.31862,11.88457,5.1554,1.08136,-16.69555,2.18067,-4.81108,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.66304,2.837747,1.83511,1.002637,0.99852,1.28119,-0.44877,-2.97862,5.10847,6.12786,70.68904,6.19125,54.09696,-2.88467,83.18325,-9.77904,5.18056,17.2287,-16.17875,6.11266,49.23547,-1.37345,High,High,High,,,High,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-05-02,13:05:31.28,3,1,"Sharman, Michael",831353,Left,CLE_TIG,"Mainolfi, Ty",839397,Left,BOC_EAG,Undefined,1,Top,2,0,0,FourSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.06903,-0.768077,3.636347,2232.899631,125.650838,10:15,5.09602,-2.26441,5.82894,-22.25013,14.82091,-18.61655,2.52636,-0.43095,78.52235,-5.001826,0.306165,0.438217,,,,,,,,,,,,10.6669,8.2267,1.97777,50,5.02036,-7.27278,-127.36363,-2.39193,17.09401,32.1053,-18.99056,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,2091f7b0-4649-11f1-868c-97266ddeb381,86.01326,,,9.54667,,,,,,,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:05:31.28,2026-05-02T13:05:31.2897536-04:00,2026-05-02T17:05:31.2897536Z,,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,4027e386-f16b-4a68-9c73-7508a0e2860d,54.66545,-128.53429,16.05265,5.09496,-1.69947,-9.49528,2.25432,-7.89609,8.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-05-02,13:05:48.19,3,2,"Sharman, Michael",831353,Left,CLE_TIG,"Mainolfi, Ty",839397,Left,BOC_EAG,Undefined,1,Top,2,0,1,Curveball,Curveball,InPlay,Undefined,Popup,Out,1,0,,75.18406,1.518802,1.083379,2014.300271,294.89645,3:45,5.19531,-2.0682,5.04001,-52.55664,-0.73945,5.58776,2.24895,-0.58042,68.08237,-8.043878,2.071134,0.518094,65.75406,77.117172,-56.80705,,,,,,25.23808,,,-2.42386,-0.34642,1.96009,50,5.29836,-2.28036,-108.88735,1.09956,-2.86355,21.96911,-32.58329,CLE_TIG,BOC_EAG,KingsmoreStadium,D1,ACC,20260502-KingsmoreStadium-1,2ab5a3e0-4649-11f1-868c-97266ddeb381,72.75216,92.84624,,7.10169,,,,1.40666,2.24753,0.58006,a7847587-5f2b-422e-b1cb-e44e7d195d4c,2026-05-02,17:05:48.19,2026-05-02T13:05:48.1925632-04:00,2026-05-02T17:05:48.1925632Z,,v3,471272,227,26599,"Savoie, Nate",832476,Right,CLE_TIG,a134127b-2caf-4dd6-bfaf-8e7691872d58,55.45801,-109.98304,10.98456,5.203,2.72463,-16.29164,2.07026,-2.13754,-1.43178,,1.40665,11.77347,-9.31248,3.36709,-0.73065,0.01589,0.0855,-0.04046,0.00664,2.24753,94.01135,-25.86787,2.78684,-0.45451,0.067,-0.01713,0.0048,-0.00071,0.58006,-17.99318,0.96668,0.05111,-0.05317,-0.00013,0.01082,-0.00523,0.00089,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
