PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
81,2026-05-21,16:21:36.81,2,3,"Collera, Lazaro",813945,Right,MIA_HUR,"Larson, Colin",831502,Left,BOC_EAG,Undefined,2,Bottom,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.1337,-2.356322,-3.027506,2259.960536,222.859331,1:30,6.29743,1.64407,6.83307,-16.7578,14.42643,12.4491,2.74768,-0.08227,85.04666,-5.578946,-0.75602,0.401919,,,,,,,,,,,,-7.43229,8.62331,-1.45354,50,6.13954,6.66443,-135.21514,-6.00081,-13.73097,30.06032,-16.24273,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,ab421530-5552-11f1-b22b-2feaa7944c68,93.7811,,,8.08704,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:21:36.81,2026-05-21T16:21:36.8172032-04:00,2026-05-21T20:21:36.8172032Z,,v3,227,236,,"Alvarez, Alonzo",828345,Right,MIA_HUR,2e816572-1437-4e15-9d35-bb2c588c15eb,53.66419,-136.0273,15.03016,6.29574,-5.56197,-8.12137,-1.63861,7.03541,-6.86548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2026-05-21,16:21:57.51,2,4,"Collera, Lazaro",813945,Right,MIA_HUR,"Larson, Colin",831502,Left,BOC_EAG,Undefined,2,Bottom,1,1,2,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,94.03723,-2.974034,-3.925784,2184.562669,230.611198,1:45,6.31956,1.73252,5.64776,-19.38627,12.39918,13.94969,1.92106,-0.77242,86.71411,-6.571979,-1.439628,0.405775,,,,,,,,,,,,-8.0743,7.33622,-1.40824,50,6.05427,8.71753,-136.24051,-7.78137,-15.32047,27.26317,-18.25401,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,b819bdd0-5552-11f1-b22b-2feaa7944c68,92.88994,,,7.32313,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:21:57.51,2026-05-21T16:21:57.5170000-04:00,2026-05-21T20:21:57.5170000Z,,v3,227,236,,"Alvarez, Alonzo",828345,Right,MIA_HUR,e906a98a-8d37-4900-b277-8a85b3734a8b,54.85138,-137.20788,13.63159,6.31888,-7.13366,-9.127,-1.72721,9.26114,-7.66023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.86234,,,1.421875,,,,-3.28091,4.76843,2.00651,73.88553,11.53207,-50.8905,-3.16451,58.76303,-3.19782,4.9023,25.68046,-14.75434,1.9056,-40.84076,2.59224,High,High,High,,,High,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2026-05-21,16:22:32.91,3,1,"Collera, Lazaro",813945,Right,MIA_HUR,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.1463,-2.921376,-3.670509,2179.416964,234.367688,1:45,6.36044,1.52457,5.75092,-19.42513,12.69178,16.13229,2.01414,-0.55272,85.35352,-6.568295,-0.787892,0.407886,,,,,,,,,,,,-9.29607,7.67697,-1.2294,50,6.10562,7.99489,-136.21049,-7.62635,-17.31161,32.36634,-17.87759,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,ccb26a80-5552-11f1-b22b-2feaa7944c68,92.40932,,,8.79278,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:22:32.91,2026-05-21T16:22:32.9181184-04:00,2026-05-21T20:22:32.9181184Z,,v3,227,236,,"Alvarez, Alonzo",828345,Right,MIA_HUR,20627883-6f27-43e5-9b55-0b58bfd98a18,54.74563,-137.33351,16.18317,6.35947,-7.00605,-8.93879,-1.51722,8.59555,-8.65581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2026-05-21,16:22:49.79,3,2,"Collera, Lazaro",813945,Right,MIA_HUR,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,2,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.68239,0.30529,-0.665987,2449.544722,60.766244,8:00,6.3384,1.65201,5.14036,-49.93798,-6.36953,-14.05694,2.46438,-0.14651,74.35687,-8.739666,-3.158766,0.47507,,,,,,,,,,,,6.75284,-2.77441,-1.57848,50,6.32868,1.98187,-118.44096,-1.24012,9.46294,25.4728,-36.06188,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,d6cbdd80-5552-11f1-b22b-2feaa7944c68,79.34085,,,7.32552,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:22:49.79,2026-05-21T16:22:49.7923072-04:00,2026-05-21T20:22:49.7923072Z,,v3,227,236,,"Alvarez, Alonzo",828345,Right,MIA_HUR,63f70ea5-9c2d-4c5d-95fe-a31e253fe7b4,55.35764,-119.58766,12.7364,6.34796,0.38327,-18.03094,-1.65811,1.55588,4.73147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2026-05-21,16:23:06.38,3,3,"Collera, Lazaro",813945,Right,MIA_HUR,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,2,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,82.52901,0.198875,-2.405171,2403.528879,58.7875,8:00,6.29429,1.56094,5.19747,-49.93711,-7.35662,-14.48383,2.32009,-1.90963,75.37854,-8.826954,-4.970921,0.469653,,,,,,,,,,,,6.45162,-3.27032,-1.32675,50,6.27515,5.64571,-119.61772,-1.46138,9.23597,25.64443,-36.85573,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,e0c0b180-5552-11f1-b22b-2feaa7944c68,80.25599,,,7.15047,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:23:06.38,2026-05-21T16:23:06.3813120-04:00,2026-05-21T20:23:06.3813120Z,,v3,227,236,,"Alvarez, Alonzo",828345,Right,MIA_HUR,ed645fe9-c5de-4bb1-80b8-47b4fbb0e047,55.30125,-120.74889,12.82221,6.30376,0.16432,-18.42787,-1.56679,5.23832,4.61799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2026-05-21,16:23:31.41,3,4,"Collera, Lazaro",813945,Right,MIA_HUR,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,2,1,2,Curveball,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,81.05029,-0.551969,-0.271426,2356.076885,52.746738,7:45,6.39155,1.57605,6.51525,-51.42463,-9.34977,-14.20686,1.59967,0.14308,73.9264,-10.071032,-2.861219,0.466856,80.16359,29.592321,0.117014,4727.485474,109.83653,51.90807,5.99336,281.18377,274.46705,7.108913,4.363863,7.39146,-4.33421,-1.55138,50,6.3315,1.05538,-117.82501,-2.68317,10.19984,26.22296,-38.15502,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,efcfac80-5552-11f1-b22b-2feaa7944c68,80.73679,59.84493,,7.12388,,,,1.38458,1.68603,-0.14486,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:23:31.41,2026-05-21T16:23:31.4161152-04:00,2026-05-21T20:23:31.4161152Z,LineDrive,v3,227,236,,"Alvarez, Alonzo",828345,Right,MIA_HUR,1cb327c3-65a8-45be-a5e2-82165d531c84,53.98491,-118.70857,13.11148,6.40025,-1.39757,-19.07751,-1.58115,0.71171,5.09992,205.254493,1.38511,102.22342,-18.03058,3.79382,-0.58705,0.0485,-0.00116,0.00044,-7E-05,1.68689,58.03805,-15.25845,0.23338,0.20468,-0.12917,0.04521,-0.00759,0.00048,-0.14482,0.21021,5.1321,-1.56267,0.26958,-0.00907,-0.00586,0.00097,-5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2026-05-21,16:25:44.33,1,1,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Dubovik, Dylan",828130,Right,MIA_HUR,Undefined,3,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.44785,-2.099872,0.637527,2132.764935,174.85856,11:45,5.90136,-0.98721,5.30639,-14.40898,20.79017,-1.76102,2.72849,-0.5355,81.99573,-4.853041,0.324899,0.427009,76.62523,4.395088,178.692934,2432.641303,,,,80.98173,45.06827,170.033198,0.77309,1.05236,11.30194,0.93059,50,5.70045,-1.3722,-131.01995,-5.21845,1.8181,29.26531,-12.64869,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,3eca06f0-5553-11f1-b22b-2feaa7944c68,88.27074,4.0166,,8.45212,,,,3.48703,2.85925,0.39756,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:25:44.33,2026-05-21T16:25:44.3374080-04:00,2026-05-21T20:25:44.3374080Z,GroundBall,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,25e39aa0-3859-498c-a49a-a873dabecd79,55.18496,-132.17302,14.63265,5.89624,-4.72008,-6.32435,0.98606,-1.44384,0.90905,,3.52945,-112.75477,6.42428,,,,,,,2.8632,8.54515,-15.85045,,,,,,,0.36504,3.10907,18.87312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2026-05-21,16:26:01.80,1,2,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Dubovik, Dylan",828130,Right,MIA_HUR,Undefined,3,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.83881,-1.128584,2.432061,2209.026696,149.41817,11:00,5.88634,-0.92647,5.58012,-15.49922,18.89757,-10.49709,3.53966,0.47145,82.62509,-4.083014,0.56112,0.422115,71.15701,22.027773,169.293826,2051.672482,,,,,42.57187,,,6.0474,10.24658,0.72447,50,5.77949,-5.13287,-131.75795,-3.07238,10.59152,28.95882,-14.22804,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,49cc2c40-5553-11f1-b22b-2feaa7944c68,89.29431,17.31187,,8.21372,,,,1.18274,3.60282,-0.51415,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:26:01.80,2026-05-21T16:26:01.8088960-04:00,2026-05-21T20:26:01.8088960Z,,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,dda694f8-f66e-42f5-ac79-699b66c4fcfc,54.91772,-132.83441,14.47941,5.88386,-2.54349,-7.11402,0.92259,-5.52658,5.29576,302.676219,1.17926,-94.96289,7.47285,,,,,,,3.61207,38.87987,-20.97368,,,,,,,-0.50823,17.80434,-5.34704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2026-05-21,16:26:22.34,1,3,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Dubovik, Dylan",828130,Right,MIA_HUR,Undefined,3,Top,0,0,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.09521,2.733969,-0.163631,2638.520207,302.857496,4:00,5.81416,-1.15509,5.01987,-56.71322,-7.06048,13.19032,3.67004,-0.21031,70.13138,-7.502271,2.166752,0.507158,,,,,,,,,,,,-6.61394,-3.84264,1.15946,50,6.02975,-0.20431,-110.44661,3.28311,-8.20594,18.85342,-36.94163,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,55787440-5553-11f1-b22b-2feaa7944c68,74.32095,,,5.96383,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:26:22.34,2026-05-21T16:26:22.3495680-04:00,2026-05-21T20:26:22.3495680Z,,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,cea2ceca-80f1-48a8-aa8c-1805bcb3b02f,55.48192,-111.37845,9.42671,5.82236,5.10898,-18.47081,1.15953,0.20127,-4.10297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2026-05-21,16:26:41.12,1,4,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Dubovik, Dylan",828130,Right,MIA_HUR,Undefined,3,Top,0,0,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.06514,3.847032,-1.649568,2579.984467,298.01588,4:00,5.85384,-0.97241,5.02459,-61.2368,-8.48615,19.0193,4.38781,-0.94443,67.82343,-7.218695,1.70724,0.52274,,,,,,,,,,,,-9.82583,-4.72134,1.11429,50,6.17305,2.33906,-107.30852,5.10059,-11.46235,18.48992,-37.68174,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,60ce5ee0-5553-11f1-b22b-2feaa7944c68,72.10558,,,6.24171,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:26:41.12,2026-05-21T16:26:41.1209216-04:00,2026-05-21T20:26:41.1209216Z,,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,8aaf73fa-f976-4f53-bbe5-83368285b81c,55.47725,-108.24817,9.24496,5.86518,7.01556,-18.84087,0.98062,2.92157,-5.73117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2026-05-21,16:26:54.64,1,5,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Dubovik, Dylan",828130,Right,MIA_HUR,Undefined,3,Top,0,1,2,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.08037,-0.31055,1.622853,2461.978002,277.456739,3:15,5.61764,-1.31091,5.31679,-38.90388,0.16835,7.08756,2.08408,0.80318,78.86593,-7.367844,2.882004,0.449889,,,,,,,,,,,,-3.18705,0.43228,1.15844,50,5.5609,-3.79728,-123.6409,-2.1046,-4.97685,22.62172,-31.49901,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,68a90570-5553-11f1-b22b-2feaa7944c68,83.78163,,,6.21444,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:26:54.64,2026-05-21T16:26:54.6457600-04:00,2026-05-21T20:26:54.6457600Z,,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,fd10d9d0-97c4-4482-a0b6-2907d2db26df,55.18402,-124.58577,11.31086,5.62133,-0.78894,-15.7495,1.31271,-3.5894,-2.48843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2026-05-21,16:27:15.98,1,6,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Dubovik, Dylan",828130,Right,MIA_HUR,Undefined,3,Top,0,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,91.25929,-1.153017,1.823276,2172.709416,152.578197,11:00,5.772,-1.028,5.66087,-14.82627,19.33914,-9.41607,3.46061,-0.1119,82.51821,-4.002839,0.141561,0.420692,82.63057,39.774721,27.020568,3578.299325,95.16922,78.07745,55.16176,289.73335,281.11526,33.462271,5.000334,5.35339,10.52571,0.87993,50,5.66545,-3.79373,-132.33634,-3.09716,9.39666,30.9298,-13.69848,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,75940f00-5553-11f1-b22b-2feaa7944c68,89.59618,90.05107,,8.74108,,,,0.94545,3.66556,0.13988,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:27:15.98,2026-05-21T16:27:15.9865856-04:00,2026-05-21T20:27:15.9865856Z,FlyBall,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,d1774cd8-55e0-4c47-83c8-e550d5e2f65a,54.83564,-133.46175,15.4649,5.76907,-2.59873,-6.84924,1.02419,-4.13563,4.69833,202.174127,0.9502,82.87033,-16.76656,3.44612,-0.20219,-0.12764,0.04121,-0.005,0.00022,3.66375,77.56671,-19.98184,1.58887,-0.22667,-0.02258,0.02278,-0.00435,0.00027,0.14022,42.31054,-3.75146,0.53572,-0.04203,-0.00448,0.00157,-0.00013,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2026-05-21,16:27:52.43,2,1,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Milano, Gabriel",813298,Left,MIA_HUR,Undefined,3,Top,1,0,0,Cutter,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.52914,-1.366283,1.97218,2358.985399,196.282739,12:30,5.54343,-1.50222,5.3359,-26.75746,9.66339,2.48768,2.03083,0.55605,81.13113,-6.28693,2.413897,0.434357,79.47477,48.822652,-65.644777,5467.849007,,,,,79.50015,,,-0.70713,5.56796,1.32233,50,5.40099,-4.53203,-128.42503,-4.039,-1.18106,26.57296,-22.87422,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,8b20dfb0-5553-11f1-b22b-2feaa7944c68,86.77765,77.68736,,7.39801,,,,1.52274,2.04252,-0.55158,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:27:52.43,2026-05-21T16:27:52.4375552-04:00,2026-05-21T20:27:52.4375552Z,,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,138039ee-abbc-4b20-9c18-dca379c53864,55.1619,-129.4887,13.28648,5.54433,-3.12339,-11.43711,1.50279,-4.48476,-0.59053,,1.52274,31.64804,-12.59345,3.4577,-0.67297,0.02469,-0.04639,0.10469,-0.03958,2.04252,87.73417,-23.5469,2.36175,-0.48076,0.13701,-0.02423,-0.02355,0.01147,-0.55158,-69.91426,8.61876,-1.67444,0.2907,-0.05448,0.01972,-0.01003,0.00254,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2026-05-21,16:28:10.69,2,2,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Milano, Gabriel",813298,Left,MIA_HUR,Undefined,3,Top,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.6221,-1.276424,1.527396,2198.854354,154.960841,11:15,5.82657,-0.85527,5.45999,-10.98414,24.04245,-10.6417,3.71587,-0.3121,81.60799,-3.44694,-0.366241,0.425961,84.60078,86.758307,-151.080732,2442.621638,,,,,1.77525,,,5.86733,12.89989,0.72838,50,5.70736,-3.02028,-131.33854,-3.19199,10.10787,31.38198,-9.95097,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,95fa6e60-5553-11f1-b22b-2feaa7944c68,88.48794,42.05227,,9.0141,,,,2.12367,3.74164,0.30424,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:28:10.69,2026-05-21T16:28:10.6951680-04:00,2026-05-21T20:28:10.6951680Z,,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,928f219c-2747-44ec-8f8a-ef7e597fb887,55.03633,-132.53646,15.69099,5.82196,-2.81214,-4.97549,0.85104,-3.40612,5.05393,0.245136,2.13123,-6.44161,-9.45694,,,,,,,3.74886,123.59879,-30.39952,,,,,,,0.30774,-3.53201,-4.34463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2026-05-21,16:28:36.19,2,3,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Milano, Gabriel",813298,Left,MIA_HUR,Undefined,3,Top,1,0,2,Cutter,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,86.03789,-0.997506,1.820058,2334.198905,250.090139,2:15,5.5486,-1.42117,5.29765,-35.75963,3.25236,5.27571,1.63157,0.72778,78.24188,-7.533608,2.756991,0.449542,,,,,,,,,,,,-2.0752,2.34154,1.25171,50,5.43206,-4.19466,-124.68446,-3.49989,-3.23128,27.61257,-28.52802,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,a55a2170-5553-11f1-b22b-2feaa7944c68,83.84627,,,7.79601,,,,,,,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:28:36.19,2026-05-21T16:28:36.1900000-04:00,2026-05-21T20:28:36.1900000Z,,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,a907b12a-fc95-4bbf-aa34-c2bd1cce7f21,55.19839,-125.83043,13.80628,5.55275,-2.31594,-14.26401,1.42301,-4.06055,-1.61564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.14746,,,1.172095,,,,-3.85265,4.06798,1.53969,70.21382,11.19345,54.56095,-3.77828,69.10619,-5.08532,4.18928,25.37951,-16.5268,1.58447,49.12396,-3.34043,High,High,High,,,High,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2026-05-21,16:29:03.24,3,1,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Sheahan, Vance",804451,Right,MIA_HUR,Undefined,3,Top,2,0,0,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.64026,-1.736095,1.915754,1735.421556,133.753702,10:30,5.62108,-1.32568,5.38235,-27.76887,11.61095,-10.94422,1.67826,-0.44128,78.35706,-6.8311,-0.030707,0.451657,68.51997,-30.581862,-85.454296,,,,,4.02952,3.0467,-39.135274,0.035326,6.03941,6.61296,1.16253,50,5.4461,-3.66251,-122.93006,-4.68644,9.33885,21.96966,-21.94836,BOC_EAG,MIA_HUR,TruistField,D1,ACC,20260521-TruistField-2,b5e77f10-5553-11f1-b22b-2feaa7944c68,83.45377,1.81116,,6.28321,,,,2.88264,1.81116,0.51183,ca2eee80-f2ce-4c98-97a8-1c82669d3b1d,2026-05-21,20:29:03.24,2026-05-21T16:29:03.2418304-04:00,2026-05-21T20:29:03.2418304Z,GroundBall,v3,227,236,,"Johnson, Gunnar",1000100233,Right,BOC_EAG,d8ef1d5b-ee43-4b53-8f91-693de2b36f2f,55.11763,-123.84129,10.98483,5.62159,-3.77609,-10.97418,1.32247,-4.04986,4.66943,,2.88253,6.87571,,,,,,,,1.81196,-51.26971,,,,,,,,0.51318,-86.48212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
