PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
47,2026-03-31,15:27:33.63,4,1,"Burnham, Jacob",831497,Left,BOC_EAG,"Murphy, Quinn",1000527191,Left,MAI_BLA,Undefined,2,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.40825,2.352219,1.605044,2529.633138,310.432333,4:15,5.67491,-2.40127,5.76386,-57.77539,-6.36339,9.55351,3.05162,-0.11092,67.59299,-8.258493,3.31531,0.516064,,,,,,,,,,,,-4.31996,-3.3991,2.26266,50,5.83529,-3.37408,-107.87774,2.62796,-5.0169,21.30777,-36.1215,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,ab30f680-2d37-11f1-8528-2919e47e1546,73.03829,,,6.81527,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:27:33.63,2026-03-31T15:27:33.6300000-04:00,2026-03-31T19:27:33.6300000Z,,v3,227,471344,16389,"Roossien, Jace",831501,Right,BOC_EAG,45c8fbf2-729c-4916-adb5-b7c6b8c8cef1,54.73496,-108.80895,10.65388,5.68595,4.20658,-18.06075,2.40532,-3.15483,-2.50845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,310.364994,-62.996718,1148.558538,0.454042,4:15,0.867451,-0.382226,0.318484,-72.103803,12.021697,86.76818,153.036194,30.232528,0.391756,0.503511,-0.770068,33.178764,23.063836,0.503511,0.391756,0.770068,-33.178764,-23.063836,-0.503511,-0.391756,0.770068,-153.036194,-30.232528,-0.391756,-0.503511,-0.770068,,,
48,2026-03-31,15:27:51.26,4,2,"Burnham, Jacob",831497,Left,BOC_EAG,"Murphy, Quinn",1000527191,Left,MAI_BLA,Undefined,2,Top,2,0,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,86.92084,-1.214735,2.215964,2134.399489,158.865009,11:15,5.99963,-2.06454,6.22868,-17.96525,18.86623,-6.80237,3.3808,-0.58594,78.7799,-4.669543,0.988515,0.436798,90.12784,50.002192,1.130026,4483.540643,109.82034,125.9571,-6.28377,217.71568,217.71568,-6.347165,5.913426,4.21209,10.53335,1.90232,50,5.8999,-4.6132,-126.13695,-3.14699,6.72144,27.93969,-15.3654,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,b59973e0-2d37-11f1-8528-2919e47e1546,86.29256,133.47966,,8.14094,,,,1.3659,3.28344,0.58393,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:27:51.26,2026-03-31T15:27:51.2600000-04:00,2026-03-31T19:27:51.2600000Z,FlyBall,v3,227,471344,16389,"Roossien, Jace",831501,Right,BOC_EAG,4aa3dacd-ffcb-45b5-9886-9336e4dacc9f,54.26857,-127.07893,13.96984,5.99726,-2.62895,-7.6827,2.06167,-4.83981,3.36072,170.31028,1.37241,84.81956,-26.19519,7.22609,-1.31715,0.13428,-0.0024,-0.00074,4E-05,3.28228,101.27484,-22.93256,1.06863,0.34608,-0.21183,0.05427,-0.00688,0.00034,0.58427,1.66376,-4.72857,1.77594,-0.42588,0.06421,-0.00461,-1E-05,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,149.045171,-27.689882,1889.958878,0.885476,11:00,0.483947,0.465204,-0.741202,45.149876,-37.654414,0.756981,176.090473,17.750361,0.064935,0.30487,-0.950178,17.789156,3.72314,0.30487,0.064935,0.950178,-17.789156,-3.72314,-0.30487,-0.064935,0.950178,-176.090473,-17.750361,-0.064935,-0.30487,-0.950178,71.67618,23.67337,12.27181
49,2026-03-31,15:30:14.03,1,1,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,2,Bottom,0,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.00911,-1.483236,-2.357466,2145.875617,155.885464,11:15,5.24636,1.91032,6.43831,-28.02379,9.79599,-3.86646,1.54658,-0.57949,78.19679,-6.729193,-3.058014,0.44262,,,,,,,,,,,,1.37626,5.89256,-1.74121,50,5.12829,5.2276,-123.50229,-4.01511,2.1286,24.2763,-23.06029,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,0ab3f3a0-2d38-11f1-8528-2919e47e1546,85.15758,,,6.81232,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:30:14.03,2026-03-31T15:30:14.0350000-04:00,2026-03-31T19:30:14.0350000Z,,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,50fdca40-18fa-49ac-a753-92843227b58d,54.06005,-124.29779,12.13815,5.24748,-3.25946,-11.53015,-1.91137,5.15785,1.0643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,211.95958,50.15641,1374.84967,0.640694,1:00,-0.780478,-0.358893,-0.511908,57.747174,-9.365325,84.107527,149.028764,-1.601126,0.514407,-0.027941,-0.857091,1.867189,-30.957811,0.027941,-0.514407,0.857091,-1.867189,30.957811,-0.027941,0.514407,0.857091,-149.028764,1.601126,-0.514407,0.027941,-0.857091,,,
50,2026-03-31,15:30:28.81,1,2,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,2,Bottom,0,0,1,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.95353,-1.822683,-3.068086,2266.812374,195.979403,12:30,5.20198,1.97099,6.51878,-26.22088,10.12926,2.55512,1.34156,-0.63386,79.33994,-6.760001,-2.604724,0.433935,,,,,,,,,,,,-2.24961,6.21894,-1.75826,50,5.06358,6.66557,-126.16065,-4.77784,-3.60253,27.1992,-22.215,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,1380e970-2d38-11f1-8528-2919e47e1546,86.862,,,7.6136,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:30:28.81,2026-03-31T15:30:28.8180000-04:00,2026-03-31T19:30:28.8180000Z,,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,41d74807-f618-4c25-a85e-b81adb12b5d2,53.97871,-127.01554,13.5996,5.20278,-4.07962,-11.1075,-1.96955,6.7788,-1.80126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,213.932221,49.020157,1486.560772,0.655793,1:15,-0.770972,-0.389898,-0.503568,66.79845,-14.03403,88.147305,148.287182,3.336325,0.524771,0.058197,-0.849252,3.920199,31.652831,0.058197,0.524771,0.849252,-3.920199,-31.652831,-0.058197,-0.524771,0.849252,-148.287182,-3.336325,-0.524771,-0.058197,-0.849252,,,
51,2026-03-31,15:30:44.15,1,3,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,2,Bottom,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.83281,-0.625266,-4.619754,2212.177048,179.398282,12:00,5.25562,1.94403,6.53925,-27.75301,9.40186,-0.08665,2.3675,-2.30954,78.7121,-5.833751,-4.635407,0.438712,,,,,,,,,,,,-1.2378,5.4715,-1.62343,50,5.20033,10.05768,-124.42832,-2.16032,-1.94109,24.90125,-23.5937,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,1caaa540-2d38-11f1-8528-2919e47e1546,85.91621,,,7.12071,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:30:44.15,2026-03-31T15:30:44.1540000-04:00,2026-03-31T19:30:44.1540000Z,,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,d63b2489-4963-401c-bdba-f4384cce5e91,53.95838,-125.21799,12.45063,5.25697,-1.41211,-11.79685,-1.94335,10.11923,-0.97054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,211.370091,53.482422,1316.398807,0.595069,1:00,-0.838569,-0.318524,-0.441979,61.290569,-22.357905,79.751434,142.840934,-9.498912,0.595748,-0.165029,-0.786034,11.857103,-36.565965,0.165029,-0.595748,0.786034,-11.857103,36.565965,-0.165029,0.595748,0.786034,-142.840934,9.498912,-0.595748,0.165029,-0.786034,,,
52,2026-03-31,15:31:02.04,1,4,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,2,Bottom,0,2,1,Fastball,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,87.28637,-0.552745,-1.148525,2014.558163,220.913184,1:15,5.313,2.01783,6.6504,-22.09706,13.70331,10.84312,2.96557,1.87011,79.35876,-4.77616,0.826012,0.430641,52.79405,-2.784321,-171.072125,1510.790499,,,,22.63983,22.63983,-167.274477,0.267897,-6.15532,7.75764,-1.94493,50,5.26673,2.15898,-126.92384,-1.81444,-9.9519,28.1297,-19.63149,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,27483c60-2d38-11f1-8528-2919e47e1546,87.52641,2.79595,,7.92761,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:31:02.04,2026-03-31T15:31:02.0430000-04:00,2026-03-31T19:31:02.0430000Z,GroundBall,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,e556cdac-18cd-46a7-a2f9-8145f8dc5b09,53.84975,-127.77419,14.06485,5.31261,-1.22098,-9.81575,-2.01474,2.45983,-4.97595,,-1.75744,-76.48867,2.27159,,,,,,,2.79643,-3.78486,-24.84301,,,,,,,-2.07438,-12.0119,4.24989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,220.561774,22.923125,1855.465029,0.921028,1:15,-0.397648,-0.602644,-0.691879,-56.002647,-30.979737,69.71621,91.353897,-73.532456,0.283393,-0.95898,-0.006698,89.599835,-16.462816,0.95898,-0.283393,0.006698,-89.599835,16.462816,-0.95898,0.283393,0.006698,-91.353897,73.532456,-0.283393,0.95898,-0.006698,6.94042,41.23248,95.62183
53,2026-03-31,15:31:41.60,2,1,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Surowiec, Danny",831970,Left,BOC_EAG,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.05658,-1.480158,-1.437682,1997.095519,206.674435,1:00,5.32408,2.15314,6.67052,-20.29596,15.993,7.37559,2.27785,1.45218,78.55668,-5.392045,-0.094226,0.433569,,,,,,,,,,,,-4.30855,9.27158,-2.05921,50,5.21652,2.88556,-126.36284,-3.77067,-6.85894,29.4547,-17.41425,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,3ef1d290-2d38-11f1-8528-2919e47e1546,86.93519,,,8.4999,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:31:41.60,2026-03-31T15:31:41.6080000-04:00,2026-03-31T19:31:41.6080000Z,,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,298844fe-3e00-417a-aa36-a9847cba22fd,53.8238,-127.25103,14.72735,5.3223,-3.24555,-8.70713,-2.14934,3.09239,-3.42947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,222.067853,20.60649,1869.3207,0.93602,1:30,-0.352959,-0.636025,-0.686216,-57.909505,-30.269877,66.410073,93.703714,-13.26232,0.971297,-0.22941,-0.062874,74.673327,-76.239161,0.22941,-0.971297,0.062874,-74.673327,76.239161,-0.22941,0.971297,0.062874,-93.703714,13.26232,-0.971297,0.22941,-0.062874,,,
54,2026-03-31,15:31:58.95,2,2,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Surowiec, Danny",831970,Left,BOC_EAG,Undefined,2,Bottom,0,1,0,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.27743,-0.335089,-2.17292,2297.940493,147.611425,11:00,5.28786,2.05972,6.2988,-31.20777,7.5204,-4.00839,2.37824,-0.27734,77.29905,-6.162454,-2.897289,0.447904,102.96673,4.260841,57.309801,4776.821241,,,,115.88695,112.09542,60.509642,0.858903,1.48791,4.35575,-1.89816,50,5.24815,4.79443,-122.46531,-1.65386,2.25708,24.44112,-25.5666,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,4936c260-2d38-11f1-8528-2919e47e1546,84.15292,4.5525,,6.97838,,,,2.15335,2.77388,0.14571,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:31:58.95,2026-03-31T15:31:58.9510000-04:00,2026-03-31T19:31:58.9510000Z,GroundBall,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,e9cec81e-31f6-49f8-93e2-5a9822a1ab14,54.20054,-123.30078,12.22056,5.28975,-0.77991,-12.7833,-2.06073,4.71727,1.12854,,2.15335,81.33864,-23.64395,4.7095,-1.12732,0.27307,-0.06744,0.01469,-0.00193,2.77388,11.22018,-18.30797,2.06312,-0.47728,0.12301,-0.02952,0.00644,-0.00086,0.14571,126.74563,-12.65421,2.28655,-0.55163,0.13305,-0.03319,0.00731,-0.00098,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,207.353571,58.223959,1210.096274,0.5266,1:00,-0.865807,-0.24693,-0.435206,60.800462,-18.233644,76.161573,145.498714,-8.182606,0.560658,-0.142328,-0.815724,9.897403,-34.101332,0.142328,-0.560658,0.815724,-9.897403,34.101332,-0.142328,0.560658,0.815724,-145.498714,8.182606,-0.560658,0.142328,-0.815724,,,
55,2026-03-31,15:32:46.55,2,3,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Surowiec, Danny",831970,Left,BOC_EAG,Undefined,2,Bottom,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.15387,0.095032,-1.719689,2110.376165,210.165613,1:00,5.38958,2.17682,6.93616,-19.33253,14.42548,7.76937,3.86508,1.25845,81.39131,-3.628721,-0.298082,0.418177,,,,,,,,,,,,-4.58055,7.96634,-2.07158,50,5.38833,3.60155,-129.6641,-0.25797,-7.79018,27.37428,-18.62565,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,65a6e150-2d38-11f1-8528-2919e47e1546,90.1352,,,7.76256,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:32:46.55,2026-03-31T15:32:46.5550000-04:00,2026-03-31T19:32:46.5550000Z,,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,69182628-05c9-4d3d-93e9-222080c8e001,53.56047,-130.41361,13.68714,5.38841,0.252,-9.31283,-2.17311,3.81485,-3.89509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,224.470564,23.832491,1930.425822,0.914731,1:30,-0.424533,-0.640137,-0.64031,-61.741737,2.814792,-24.420518,174.683461,-12.07881,0.090607,-0.209257,-0.973654,12.129455,-5.198506,0.209257,-0.090607,0.973654,-12.129455,5.198506,-0.209257,0.090607,0.973654,-174.683461,12.07881,-0.090607,0.209257,-0.973654,,,
56,2026-03-31,15:33:04.29,2,4,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Surowiec, Danny",831970,Left,BOC_EAG,Undefined,2,Bottom,0,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.5352,-0.260265,-1.087837,2039.320113,229.461765,1:45,5.33985,2.17114,6.67031,-23.77064,11.01985,11.52823,3.1208,2.13645,80.44273,-4.786147,1.012464,0.424523,,,,,,,,,,,,-6.34256,6.24063,-2.102,50,5.31289,1.99333,-128.67967,-1.24875,-10.55202,28.64017,-21.79161,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,702a39b0-2d38-11f1-8528-2919e47e1546,88.78765,,,8.09247,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:33:04.29,2026-03-31T15:33:04.2900000-04:00,2026-03-31T19:33:04.2900000Z,,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,cdee6ff7-c872-4ac5-adf8-93b4ce2049ae,53.82587,-129.52839,14.32009,5.34032,-0.60298,-10.8958,-2.1657,2.30603,-5.27601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,224.197499,24.539052,1855.125475,0.909678,1:30,-0.424736,-0.636048,-0.644238,-71.591723,24.040201,-13.114405,178.930778,25.866289,0.016791,0.436272,-0.899658,25.870206,0.962091,0.436272,0.016791,0.899658,-25.870206,-0.962091,-0.436272,-0.016791,0.899658,-178.930778,-25.866289,-0.016791,-0.436272,-0.899658,,,
57,2026-03-31,15:33:24.55,2,5,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Surowiec, Danny",831970,Left,BOC_EAG,Undefined,2,Bottom,0,3,1,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.98111,0.181544,-1.733961,2178.736679,137.056247,10:30,5.21074,2.17726,6.35358,-32.16612,6.74776,-5.1554,2.6974,0.15119,76.95599,-5.833161,-2.666849,0.448977,66.26879,22.763668,-164.188686,2826.291673,-106.58008,12.91042,-27.21548,141.76639,46.70782,-166.161875,1.842841,2.20606,3.82614,-2.04921,50,5.20884,3.88549,-122.06788,-0.57333,3.32389,24.34517,-26.40913,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,7c406710-2d38-11f1-8528-2919e47e1546,83.95191,18.21953,,7.02512,,,,1.20786,2.71958,-0.15544,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:33:24.55,2026-03-31T15:33:24.5540000-04:00,2026-03-31T19:33:24.5540000Z,LineDrive,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,1a3a3cf5-aec0-4a31-9343-f8e9573d87b9,54.14528,-122.89183,12.17259,5.21312,0.32047,-13.20457,-2.17881,3.773,1.66195,23.306844,1.20786,-86.23317,6.17791,-0.2983,0.08705,0.02438,-0.0401,0.02012,-0.00348,2.71961,37.60511,-24.5542,2.37776,-0.40544,0.1114,-0.06835,0.0285,-0.0044,-0.15546,-24.41824,4.23268,-0.63552,0.06792,-0.00847,0.01952,-0.01018,0.00163,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,205.920095,57.901306,1157.73552,0.531379,12:45,-0.861939,-0.22959,-0.452051,56.045952,-12.587614,79.958015,151.867539,-8.830095,0.465923,-0.153505,-0.871408,9.990572,-27.769985,0.153505,-0.465923,0.871408,-9.990572,27.769985,-0.153505,0.465923,0.871408,-151.867539,8.830095,-0.465923,0.153505,-0.871408,76.84648,14.51037,3.4041
58,2026-03-31,15:33:46.02,2,6,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Surowiec, Danny",831970,Left,BOC_EAG,Undefined,2,Bottom,0,3,2,Cutter,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,84.91078,-0.872044,-1.578669,2220.063794,163.310183,11:30,5.19588,2.19947,6.47106,-30.77348,7.77508,-1.90827,1.8302,0.59028,76.60351,-6.675505,-1.925035,0.446864,,,,,,,,,,,,0.46461,4.79386,-2.08752,50,5.12122,3.46905,-123.20155,-2.77816,0.70072,28.74953,-24.94384,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,890990c0-2d38-11f1-8528-2919e47e1546,84.34879,,,8.30727,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:33:46.02,2026-03-31T15:33:46.0210000-04:00,2026-03-31T19:33:46.0210000Z,,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,b4375af5-f943-41eb-aa9e-b6a32883c9ad,54.02353,-124.1369,14.37476,5.19841,-1.96662,-12.47192,-2.20002,3.44625,0.35036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,211.959606,51.31708,1387.56202,0.62501,1:00,-0.789806,-0.342673,-0.508706,52.382771,-6.67066,80.461139,148.244649,-4.801085,0.524447,-0.083697,-0.84732,5.641275,-31.631004,0.083697,-0.524447,0.84732,-5.641275,31.631004,-0.083697,0.524447,0.84732,-148.244649,4.801085,-0.524447,0.083697,-0.84732,,,
59,2026-03-31,15:34:20.37,3,1,"Stabley, Thomas",1000146615,Right,MAI_BLA,"Roossien, Jace",831501,Left,BOC_EAG,Undefined,2,Bottom,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.97357,-1.817191,-2.816296,2147.239732,199.893301,12:45,5.14871,2.13981,6.55593,-29.66572,8.61693,2.62646,1.00783,-0.22562,77.06057,-7.403574,-2.339294,0.44532,,,,,,,,,,,,-2.28933,5.50288,-1.94652,50,5.01075,5.96685,-123.24837,-4.75859,-3.46889,27.90231,-23.8359,BOC_EAG,MAI_BLA,HarringtonVillage,D1,ACC,20260331-HarringtonVillage-1,9d895e40-2d38-11f1-8528-2919e47e1546,84.6412,,,7.91299,,,,,,,627d9ed7-b483-4f20-be95-c4ef498f54ab,2026-03-31,19:34:20.37,2026-03-31T15:34:20.3780000-04:00,2026-03-31T19:34:20.3780000Z,,v3,227,471344,16389,"DeAndrade, Nolan",1000437002,Right,MAI_BLA,4f37007e-c7be-4b44-8e78-3156c4354af0,53.94138,-124.13746,13.95116,5.15028,-3.99907,-11.91795,-2.13841,6.07738,-1.73445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,215.707432,52.038953,1320.822114,0.615126,1:15,-0.800252,-0.383837,-0.460724,50.392709,-4.204594,79.018603,145.492377,-7.489611,0.561683,-0.130346,-0.81702,9.064507,-34.172244,0.130346,-0.561683,0.81702,-9.064507,34.172244,-0.130346,0.561683,0.81702,-145.492377,7.489611,-0.561683,0.130346,-0.81702,,,
