PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
65,2026-05-10,12:35:51.54,3,5,"Willitts, Josh",1000101315,Right,NJI_HIG,"Surowiec, Danny",831970,Left,BOC_EAG,Undefined,2,Bottom,2,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,82.04158,-0.069711,-0.354432,2212.986315,78.769074,8:45,4.97839,2.28109,5.3551,-45.15376,-1.87992,-17.67202,1.1502,0.47602,73.91358,-8.326666,-3.500176,0.473461,,,,,,,,,,,,8.72264,-0.43358,-2.23624,50,4.94029,1.48166,-118.86701,-1.76392,12.17817,27.91879,-32.77938,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,4f2dbaa0-4c8e-11f1-b7d8-151fc49268df,79.61045,,,8.128,,,,,,,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:35:51.54,2026-05-10T12:35:51.5489792-04:00,2026-05-10T16:35:51.5489792Z,,v3,227,471378,26835,"Campbell, Cole",1000115804,Right,NJI_HIG,adcd8fc7-14a7-45c4-906a-056bf626b039,55.14207,-120.06867,13.9594,4.98585,-0.35305,-16.38969,-2.28874,0.95749,6.08908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,51.65978,47.598366,1492.268553,0.674323,7:45,-0.736477,0.528001,0.422867,-31.533635,33.047048,11.509945,123.116986,-48.325955,0.556885,-0.746939,-0.363264,64.064651,-33.840637,0.746939,-0.556885,0.363264,-64.064651,33.840637,-0.746939,0.556885,0.363264,-123.116986,48.325955,-0.556885,0.746939,-0.363264,,,
66,2026-05-10,12:36:10.15,3,6,"Willitts, Josh",1000101315,Right,NJI_HIG,"Surowiec, Danny",831970,Left,BOC_EAG,Undefined,2,Bottom,2,3,2,Sinker,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,91.71545,0.319051,-3.872994,2358.446416,271.58329,3:00,5.02756,2.20281,6.00793,-33.15777,0.75327,20.28922,2.56067,0.29995,81.94736,-5.859496,-0.230183,0.419123,102.52508,18.248749,1.563091,2094.719135,109.99793,33.31985,-0.60826,333.64899,324.75658,-4.086218,3.532757,-11.77044,0.64685,-1.90929,50,5.03479,8.09893,-132.74811,-0.44786,-20.48784,34.91762,-31.04812,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,5a2a3aa0-4c8e-11f1-b7d8-151fc49268df,89.9316,42.69463,,9.7681,,,,1.40166,2.62459,-0.28969,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:36:10.15,2026-05-10T12:36:10.1513216-04:00,2026-05-10T16:36:10.1513216Z,LineDrive,v3,227,471378,26835,"Campbell, Cole",1000115804,Right,NJI_HIG,852e7c28-b44c-4f30-b9a0-2c818da54a1e,54.48967,-133.92385,17.45881,5.03227,0.59759,-15.52406,-2.19361,8.78879,-10.24392,154.490845,1.40165,142.75306,-26.86296,6.44941,-1.34828,0.28184,-0.05442,0.0071,-0.00041,2.62478,47.08283,-13.81376,-0.23651,0.26453,-0.12788,0.03923,-0.00632,0.00042,-0.28972,3.89591,-5.99364,1.59959,-0.39184,0.09461,-0.01983,0.00269,-0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,241.405528,32.160276,1996.572095,0.846562,2:00,-0.562563,-0.740331,-0.368013,22.128187,58.117182,-3.051543,173.015368,-72.310341,0.03695,-0.952716,-0.301606,72.433519,-2.117587,0.952716,-0.03695,0.301606,-72.433519,2.117587,-0.952716,0.03695,0.301606,-173.015368,72.310341,-0.03695,0.952716,-0.301606,73.75848,13.40123,2.51923
67,2026-05-10,12:38:19.02,1,1,"Miller, Brady",815959,Left,BOC_EAG,"O'Connor, Rowin",832258,Right,NJI_HIG,Undefined,3,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.25674,0.732809,3.337674,2130.253205,103.275886,9:30,5.63183,-2.06199,5.50394,-29.95549,5.53803,-17.86497,3.8221,-0.42565,80.92536,-4.825663,0.15987,0.428791,,,,,,,,,,,,9.98878,2.96496,1.78216,50,5.67624,-6.77596,-130.59035,0.55621,16.94294,32.0588,-27.14492,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,a6f61c50-4c8e-11f1-b7d8-151fc49268df,87.90396,,,9.33137,,,,,,,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:38:19.02,2026-05-10T12:38:19.0284288-04:00,2026-05-10T16:38:19.0284288Z,,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,3bed75e8-ef18-44f0-9717-b9662741d7c5,54.99105,-131.80992,16.0294,5.63544,1.58884,-13.57246,2.05218,-7.42049,8.47147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,114.141788,-8.917286,2104.505143,0.987913,9:45,0.189767,0.89945,-0.393672,-73.018333,24.590177,88.413624,98.77246,-3.759332,0.986175,-0.065566,-0.152183,23.308084,-80.461761,0.065566,-0.986175,0.152183,-23.308084,80.461761,-0.065566,0.986175,0.152183,-98.77246,3.759332,-0.986175,0.065566,-0.152183,,,
68,2026-05-10,12:38:33.50,1,2,"Miller, Brady",815959,Left,BOC_EAG,"O'Connor, Rowin",832258,Right,NJI_HIG,Undefined,3,Top,0,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.4109,-1.081793,3.830801,2095.566414,97.345482,9:15,5.61403,-2.01825,5.26035,-32.58986,3.76925,-19.09651,1.87947,-0.00522,80.82924,-7.056115,0.447702,0.433988,,,,,,,,,,,,10.72174,2.6161,1.6816,50,5.49093,-7.77395,-129.34233,-3.7071,17.92874,30.22379,-27.79944,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,afa09600-4c8e-11f1-b7d8-151fc49268df,86.85125,,,8.58166,,,,,,,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:38:33.50,2026-05-10T12:38:33.5053312-04:00,2026-05-10T16:38:33.5053312Z,,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,75d03821-bfdf-472e-a5c5-f3520326c461,55.23737,-130.56042,15.11189,5.61776,-2.58671,-13.89972,2.00947,-8.49652,8.96437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,111.087805,-4.092824,2090.222154,0.99745,9:45,0.077646,0.931832,-0.354485,84.753115,-25.205311,-86.99628,96.856358,-4.877737,0.989253,-0.08503,-0.118948,35.558954,-81.592371,0.08503,-0.989253,0.118948,-35.558954,81.592371,-0.08503,0.989253,0.118948,-96.856358,4.877737,-0.989253,0.08503,-0.118948,,,
69,2026-05-10,12:38:47.84,1,3,"Miller, Brady",815959,Left,BOC_EAG,"O'Connor, Rowin",832258,Right,NJI_HIG,Undefined,3,Top,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.57073,0.542308,2.710337,2412.682483,188.455461,12:15,5.83669,-1.80461,5.17484,-34.12171,6.37626,0.74488,3.50411,0.80978,76.81078,-5.71465,2.842029,0.458024,,,,,,,,,,,,0.44264,3.4326,1.55163,50,5.86156,-5.83142,-122.48558,-0.08802,0.66743,25.86898,-26.99801,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,b8284570-4c8e-11f1-b7d8-151fc49268df,82.29365,,,7.75995,,,,,,,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:38:47.84,2026-05-10T12:38:47.8410752-04:00,2026-05-10T16:38:47.8410752Z,,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,b542582e-d4b0-4ad4-bafd-ff7f9aebe96b,55.32119,-123.60431,12.93449,5.84012,1.07953,-13.49901,1.80444,-5.86029,0.33371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,141.69565,-62.849682,1100.971024,0.456327,10:45,0.908384,0.274414,-0.315491,65.0577,-13.649259,-49.551106,162.79473,0.415618,0.295788,0.007254,-0.955226,0.435087,17.204803,0.007254,0.295788,0.955226,-0.435087,-17.204803,-0.007254,-0.295788,0.955226,-162.79473,-0.415618,-0.295788,-0.007254,-0.955226,,,
70,2026-05-10,12:39:02.38,1,4,"Miller, Brady",815959,Left,BOC_EAG,"O'Connor, Rowin",832258,Right,NJI_HIG,Undefined,3,Top,0,2,1,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,89.78685,-0.356635,3.604204,2137.891122,108.419922,9:30,5.67802,-2.08487,5.45413,-28.50687,7.27103,-17.9619,2.96793,-0.20327,80.97413,-5.637761,0.412147,0.430506,94.86684,48.096325,-4.247788,4056.50964,109.9999,116.34561,0.11655,293.81642,275.56026,4.609184,6.213464,10.20776,4.13595,1.77952,50,5.62716,-7.3769,-129.97523,-1.85449,17.22229,30.73029,-25.19598,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,c0d5cc60-4c8e-11f1-b7d8-151fc49268df,87.55389,144.29309,,8.81272,,,,1.63049,3.10859,0.24857,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:39:02.38,2026-05-10T12:39:02.3897088-04:00,2026-05-10T16:39:02.3897088Z,FlyBall,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,cc4b1c06-77de-465e-8929-d52bea0969f2,55.04389,-131.16234,15.36514,5.68,-0.88117,-12.59799,2.07735,-8.0422,8.61115,,1.63866,92.51159,-21.58515,4.82225,-0.55289,-0.02033,0.01589,-0.00189,8E-05,3.10507,103.61276,-23.11406,2.24557,-0.37475,0.02361,0.00709,-0.00157,9E-05,0.24598,-6.82518,6.39994,-1.68389,0.19869,0.01617,-0.00921,0.00118,-5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,112.107989,-4.637683,2130.891487,0.996726,9:45,0.098538,0.923928,-0.369658,-79.646633,20.616515,87.522111,93.49829,0.498326,0.998099,0.008697,-0.061016,8.112325,86.466439,0.008697,0.998099,0.061016,-8.112325,-86.466439,-0.008697,-0.998099,0.061016,-93.49829,-0.498326,-0.998099,-0.008697,-0.061016,73.27466,13.8498,-11.51142
71,2026-05-10,12:39:36.69,2,1,"Miller, Brady",815959,Left,BOC_EAG,"Camilleri, Lorenzo",10147342,Left,NJI_HIG,Undefined,3,Top,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.60002,0.17912,3.140721,2172.571745,106.537784,9:30,5.64011,-2.07231,5.67536,-28.73446,6.98181,-19.07765,3.41281,-0.73122,80.51009,-5.17568,-0.265509,0.430135,,,,,,,,,,,,10.60851,3.88488,1.81903,50,5.63754,-6.253,-129.74309,-0.61629,17.77729,31.42153,-25.66396,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,d5460980-4c8e-11f1-b7d8-151fc49268df,87.62938,,,9.08993,,,,,,,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:39:36.69,2026-05-10T12:39:36.6974976-04:00,2026-05-10T16:39:36.6974976Z,,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,20c7aa33-da54-4ab7-b2e8-dc3b3755bcaa,54.82046,-130.90532,15.71076,5.64278,0.33297,-12.83198,2.06248,-6.91055,8.88864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,112.028857,-6.138611,2160.114454,0.994266,9:45,0.130082,0.921341,-0.366346,-72.708359,25.868817,85.937506,92.248165,-5.234263,0.995064,-0.091228,-0.039064,66.819203,-84.304591,0.091228,-0.995064,0.039064,-66.819203,84.304591,-0.091228,0.995064,0.039064,-92.248165,5.234263,-0.995064,0.091228,-0.039064,,,
72,2026-05-10,12:39:51.79,2,2,"Miller, Brady",815959,Left,BOC_EAG,"Camilleri, Lorenzo",10147342,Left,NJI_HIG,Undefined,3,Top,1,1,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,89.76198,-1.119672,3.020283,2135.177716,107.536812,9:30,5.66134,-2.04858,5.41511,-28.42529,7.56307,-19.67056,2.24206,-0.85577,80.71466,-6.386322,-0.477605,0.43177,75.16821,-68.425401,127.138838,,,,,2.0695,2.0443,49.348224,0.023035,10.92804,4.54736,1.79435,50,5.54218,-5.96508,-129.92654,-3.58509,18.33047,31.97244,-24.5464,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,de444880-4c8e-11f1-b7d8-151fc49268df,87.29749,2.36878,,9.04732,,,,1.9137,2.36878,0.82342,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:39:51.79,2026-05-10T12:39:51.7981696-04:00,2026-05-10T16:39:51.7981696Z,GroundBall,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,ce0eee72-f628-450a-a753-d27501e1ab65,55.08269,-131.17133,15.98622,5.66315,-2.62942,-12.2732,2.04048,-6.67874,9.16523,,1.91398,-24.54983,,,,,,,,2.36994,-102.83454,,,,,,,,0.82306,32.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,113.867422,-6.552578,2121.229787,0.993468,9:45,0.117386,0.910567,-0.396344,-79.672024,28.729931,88.151159,94.045138,-6.076573,0.991904,-0.105857,-0.070146,56.469734,-82.704353,0.105857,-0.991904,0.070146,-56.469734,82.704353,-0.105857,0.991904,0.070146,-94.045138,6.076573,-0.991904,0.105857,-0.070146,75.02771,-2.32214,-22.81863
73,2026-05-10,12:40:38.17,3,1,"Miller, Brady",815959,Left,BOC_EAG,"Campbell, Cole",1000115804,Right,NJI_HIG,Undefined,3,Top,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.38047,0.935426,0.814578,2502.10819,217.393694,1:15,5.93104,-1.48534,5.26565,-33.37825,7.68138,4.90681,4.02843,-0.31116,76.37678,-5.191367,1.684915,0.461189,,,,,,,,,,,,-2.22461,3.98079,1.4071,50,5.9922,-1.93123,-121.02002,0.79084,-3.3064,23.13604,-26.25753,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,f9ea60b0-4c8e-11f1-b7d8-151fc49268df,81.72884,,,7.00369,,,,,,,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:40:38.17,2026-05-10T12:40:38.1712384-04:00,2026-05-10T16:40:38.1712384Z,,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,27cefb45-4dee-4864-8f87-eafe8c503d62,55.23173,-122.0161,11.56802,5.93382,1.92131,-13.12877,1.48718,-1.78888,-1.6532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,160.004838,-68.15456,931.044667,0.372104,11:15,0.935022,0.112067,-0.336415,61.669382,-16.408568,-60.44365,165.279373,2.162822,0.253925,0.037739,-0.966487,2.23615,14.709904,0.037739,0.253925,0.966487,-2.23615,-14.709904,-0.037739,-0.253925,0.966487,-165.279373,-2.162822,-0.253925,-0.037739,-0.966487,,,
74,2026-05-10,12:40:55.04,3,2,"Miller, Brady",815959,Left,BOC_EAG,"Campbell, Cole",1000115804,Right,NJI_HIG,Undefined,3,Top,1,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.37973,-0.516798,1.181087,2536.375094,303.581401,4:00,5.95166,-1.66435,5.05405,-57.41487,-4.82504,9.92701,0.67958,0.27695,68.30259,-10.853937,2.940995,0.521942,,,,,,,,,,,,-4.60103,-1.79228,1.54357,50,5.8565,-2.60328,-107.86513,-2.9148,-5.36073,20.69996,-34.26227,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,0407a440-4c8f-11f1-b7d8-151fc49268df,72.21573,,,6.07714,,,,,,,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:40:55.04,2026-05-10T12:40:55.0415360-04:00,2026-05-10T16:40:55.0415360Z,,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,ec7ad4a0-677f-47aa-88b9-3435f578f1ef,55.44635,-108.9053,10.34998,5.95971,-1.19312,-17.13113,1.66761,-2.33391,-2.68037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,300.471116,-62.93539,1154.037901,0.454995,4:00,0.889049,-0.384105,0.249108,-94.381286,18.446893,50.627274,169.628144,-14.415139,0.174368,-0.248946,-0.952692,14.64438,-10.041881,0.248946,-0.174368,0.952692,-14.64438,10.041881,-0.248946,0.174368,0.952692,-169.628144,14.415139,-0.174368,0.248946,-0.952692,,,
75,2026-05-10,12:41:14.85,3,3,"Miller, Brady",815959,Left,BOC_EAG,"Campbell, Cole",1000115804,Right,NJI_HIG,Undefined,3,Top,1,2,0,Sinker,Sinker,InPlay,Undefined,Popup,Out,1,0,,90.40383,-0.757699,2.697371,2123.964738,111.357282,9:45,5.79701,-1.60223,5.30885,-28.29041,7.04666,-14.86095,2.72743,-0.30688,81.85457,-5.974474,0.060046,0.427845,90.75551,55.207038,-1.779156,,109.61415,144.63467,9.20539,190.47222,183.92672,7.33136,6.061897,8.30843,4.1104,1.36873,50,5.70788,-5.48966,-130.97462,-2.80243,14.27638,30.4513,-25.11115,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,0fcdb5d0-4c8f-11f1-b7d8-151fc49268df,88.09835,145.67412,,8.54926,,,,1.52857,2.65434,0.30668,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:41:14.85,2026-05-10T12:41:14.8561408-04:00,2026-05-10T16:41:14.8561408Z,FlyBall,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,04350624-7e9c-495f-8173-837c9390150e,55.18939,-132.17563,15.22565,5.79888,-1.81203,-12.55558,1.59635,-6.05272,7.13819,188.908603,1.54413,75.63604,-24.42661,6.34532,-0.78585,-0.06829,0.04136,-0.00568,0.00027,2.63872,109.54575,-25.91161,2.67337,-0.45006,0.04748,0.00461,-0.00192,0.00014,0.30706,-2.35541,5.07389,-1.91741,0.46173,-0.06851,0.00434,0.00015,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,118.088818,-9.941204,2092.074323,0.984985,10:00,0.182778,0.87118,-0.455673,-86.879206,28.732459,87.672247,98.38617,-1.741835,0.98885,-0.030396,-0.145777,11.778041,-81.436114,0.030396,-0.98885,0.145777,-11.778041,81.436114,-0.030396,0.98885,0.145777,-98.38617,1.741835,-0.98885,0.030396,-0.145777,73.88107,12.33526,-11.43508
76,2026-05-10,12:41:53.18,4,1,"Miller, Brady",815959,Left,BOC_EAG,"Levin, Brody",1000077124,Right,NJI_HIG,Undefined,3,Top,2,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.04569,-1.484748,4.106189,2252.592997,116.693328,10:00,5.78867,-1.62301,5.43896,-25.28371,10.65536,-18.41284,2.28751,0.69415,80.60418,-6.203422,0.837323,0.431474,61.03794,29.660109,50.793462,3654.354248,61.65038,27.80641,91.0999,164.50307,158.2947,58.633242,2.765233,10.66839,6.25697,1.27248,50,5.63998,-8.49827,-130.10459,-4.2786,17.8902,32.80802,-21.68152,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,269eed60-4c8f-11f1-b7d8-151fc49268df,87.35736,30.17425,,9.44151,,,,1.26185,2.25922,-0.74629,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:41:53.18,2026-05-10T12:41:53.1832320-04:00,2026-05-10T16:41:53.1832320Z,FlyBall,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,0f0a4c47-6941-432b-8d58-d5c7a0bf082b,55.0575,-131.37374,16.40401,5.78927,-3.43988,-10.84076,1.61461,-9.19034,8.9451,231.733873,1.26174,49.17884,-11.88761,3.26211,-0.88812,0.27069,-0.08385,0.01635,-0.00125,2.25927,44.29806,-18.8983,1.15587,-0.07698,-0.02394,0.00795,0.00149,-0.0005,-0.74636,60.28252,-4.61183,0.60259,-0.11787,0.07529,-0.0379,0.0094,-0.00085,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,118.0775,-5.316989,2242.900686,0.995697,10:00,0.103249,0.880622,-0.462434,-85.319191,27.588073,87.140166,93.366183,-0.258108,0.998265,-0.004505,-0.058717,4.387221,-86.623948,0.004505,-0.998265,0.058717,-4.387221,86.623948,-0.004505,0.998265,0.058717,-93.366183,0.258108,-0.998265,0.004505,-0.058717,75.40304,-0.60731,5.5399
77,2026-05-10,12:42:13.66,4,2,"Miller, Brady",815959,Left,BOC_EAG,"Levin, Brody",1000077124,Right,NJI_HIG,Undefined,3,Top,2,0,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.8838,-0.422516,3.514641,2295.23643,113.318438,9:45,5.86187,-1.5474,5.49419,-26.61627,8.75371,-17.54599,3.24787,0.28223,81.64748,-5.354923,0.394285,0.428044,,,,,,,,,,,,9.82512,4.89638,1.25157,50,5.80708,-7.19813,-130.2222,-1.92683,16.78342,28.67612,-23.81,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-1,32d7bdf0-4c8f-11f1-b7d8-151fc49268df,88.05732,,,8.23632,,,,,,,b1484b88-4158-4df7-bc8c-565b9a528c8f,2026-05-10,16:42:13.66,2026-05-10T12:42:13.6675840-04:00,2026-05-10T16:42:13.6675840Z,,v3,227,471378,26835,"Johnson, Gunnar",1000100233,Right,BOC_EAG,fdd9dc23-8a0b-472a-a26f-c1132efd7d15,55.00344,-131.31938,14.33806,5.86337,-1.01583,-11.905,1.53926,-7.84029,8.39171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,121.230274,-7.76233,2274.204846,0.990837,10:00,0.160064,0.848228,-0.504865,-69.9232,24.847943,88.465614,99.406669,2.66803,0.985484,0.046549,-0.163264,15.913703,80.225557,0.046549,0.985484,0.163264,-15.913703,-80.225557,-0.046549,-0.985484,0.163264,-99.406669,-2.66803,-0.985484,-0.046549,-0.163264,,,
