PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
62,2026-05-14,20:35:23.70,2,1,"McKee, Tate",806156,Right,GIT_YEL,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,2,Bottom,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.68987,-2.504966,-5.560121,2318.891483,241.876964,2:00,5.67273,2.58523,5.96136,-20.92159,11.39634,19.1695,1.59403,-0.98927,84.77905,-6.439848,-2.135248,0.40916,,,,,,,,,,,,-11.41749,6.94158,-2.15292,50,5.46137,12.2964,-135.28149,-6.64262,-20.97434,31.9119,-19.42216,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,f6400a90-4ff5-11f1-9cf5-6743e9404145,92.12149,,,8.91081,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:35:23.70,2026-05-14T20:35:23.7069824-04:00,2026-05-15T00:35:23.7069824Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,4c6cee8c-5263-4fa9-9c3e-fcc46808981d,54.53558,-136.3472,15.95595,5.67237,-5.994,-9.71108,-2.57526,12.99685,-10.48717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,228.507272,39.753006,1782.78298,0.768808,1:30,-0.660163,-0.603267,-0.447497,-89.440445,-3.299755,60.113344,123.799882,-61.210143,0.400201,-0.876392,-0.26791,73.001769,-23.590773,0.876392,-0.400201,0.26791,-73.001769,23.590773,-0.876392,0.400201,0.26791,-123.799882,61.210143,-0.400201,0.876392,-0.26791,,,
63,2026-05-14,20:35:38.65,2,2,"McKee, Tate",806156,Right,GIT_YEL,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,2,Bottom,1,1,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.59522,-1.351096,-3.145757,2479.494702,171.68604,11:45,5.75457,2.4659,5.46789,-33.47333,4.50528,-0.48327,1.69852,-0.52138,79.46224,-7.470133,-3.231696,0.443548,,,,,,,,,,,,-0.63937,3.00882,-2.18865,50,5.61271,6.9193,-125.52292,-4.17739,-1.01917,25.62563,-27.37802,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,ff33e950-4ff5-11f1-9cf5-6743e9404145,84.97934,,,7.13298,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:35:38.65,2026-05-14T20:35:38.6599936-04:00,2026-05-15T00:35:38.6599936Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,b4ec8caa-df30-437b-9773-9c0a029b5d26,55.03058,-126.54575,12.81282,5.75764,-3.08461,-13.68901,-2.46564,6.95998,-0.50958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,185.976861,81.123323,382.606385,0.154308,12:15,-0.994303,-0.03936,-0.099055,62.821829,-14.761959,75.086808,160.130291,-24.564547,0.309121,-0.415718,-0.85535,25.92074,-18.006256,0.415718,-0.309121,0.85535,-25.92074,18.006256,-0.415718,0.309121,0.85535,-160.130291,24.564547,-0.309121,0.415718,-0.85535,,,
64,2026-05-14,20:35:55.63,2,3,"McKee, Tate",806156,Right,GIT_YEL,"Gallo, Luke",828057,Right,BOC_EAG,Undefined,2,Bottom,1,1,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,93.55305,-1.803523,-3.532526,2456.760131,216.792425,1:15,5.67217,2.42528,6.08782,-21.52572,10.50949,7.03949,2.20627,-0.26003,84.91775,-5.8502,-2.267364,0.407366,75.93998,7.387034,-19.407346,1382.554061,,,,129.56993,126.52246,-21.687232,1.335568,-4.72394,6.29237,-2.15626,50,5.52144,8.06792,-135.56673,-4.98536,-8.71209,32.12784,-20.56943,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,09451ef0-4ff6-11f1-9cf5-6743e9404145,92.52714,6.35899,,8.63531,,,,1.32112,2.18068,0.26123,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:35:55.63,2026-05-14T20:35:55.6376576-04:00,2026-05-15T00:35:55.6376576Z,GroundBall,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,02f34c9b-be6f-4402-99e2-f7ca3ffb214e,54.41036,-136.60794,16.06392,5.6722,-4.31874,-10.28471,-2.4223,8.35026,-4.35605,140.708563,1.32112,104.17806,-13.56428,2.1728,-0.40271,0.06835,-0.0108,0.00172,-0.00017,2.18068,14.32006,-12.51703,0.42887,-0.00695,0.00455,0.00072,-0.00028,2E-05,0.26123,-36.7019,0.30555,0.23449,-0.09584,0.02352,-0.00508,0.00084,-8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,224.049852,44.386298,1755.698998,0.71464,1:30,-0.713857,-0.518646,-0.470546,-71.290475,-38.199874,-40.367431,152.908192,2.686513,0.454917,0.046871,-0.889299,3.017034,27.059599,0.046871,0.454917,0.889299,-3.017034,-27.059599,-0.046871,-0.454917,0.889299,-152.908192,-2.686513,-0.454917,-0.046871,-0.889299,71.87211,6.28648,-24.20231
65,2026-05-14,20:36:43.81,3,1,"McKee, Tate",806156,Right,GIT_YEL,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.61566,0.305515,-2.417552,2402.784645,90.5665,9:00,5.73536,2.30329,5.41937,-36.6188,1.1661,-4.32851,2.97024,-0.32334,79.71615,-6.375388,-3.186861,0.442416,,,,,,,,,,,,1.53083,0.86457,-2.08544,50,5.73703,5.49592,-125.72278,-0.69348,2.46029,24.49969,-30.78453,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,26125200-4ff6-11f1-9cf5-6743e9404145,85.19688,,,6.8995,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:36:43.81,2026-05-14T20:36:43.8147584-04:00,2026-05-15T00:36:43.8147584Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,ab339180-fbbe-4fcc-ae05-fcde0f09b54b,55.07959,-126.70877,12.24984,5.74001,0.54545,-15.39226,-2.30464,5.3969,1.23014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,163.794434,82.484482,314.271534,0.130795,11:30,-0.995616,0.041789,-0.083675,61.552451,-6.929526,74.735572,165.349527,-24.394896,0.230341,-0.413023,-0.88111,25.114995,-13.317149,0.413023,-0.230341,0.88111,-25.114995,13.317149,-0.413023,0.230341,0.88111,-165.349527,24.394896,-0.230341,0.413023,-0.88111,,,
66,2026-05-14,20:37:04.51,3,2,"McKee, Tate",806156,Right,GIT_YEL,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,86.40423,-1.008592,-0.974458,2434.821489,79.014692,8:45,5.69117,2.49768,5.45931,-37.38506,0.45894,-3.41414,1.63145,1.30096,79.76967,-7.815138,-1.583327,0.442762,,,,,,,,,,,,1.47067,0.82071,-2.4094,50,5.57648,2.27954,-125.52488,-3.58894,2.35655,24.38696,-30.85899,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,32566d30-4ff6-11f1-9cf5-6743e9404145,85.13034,,,6.63456,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:37:04.51,2026-05-14T20:37:04.5115904-04:00,2026-05-15T00:37:04.5115904Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,d29af5dd-faee-423a-bfac-ae08d040dd57,55.04078,-126.50041,12.19348,5.69535,-2.35451,-15.42949,-2.4987,2.18528,1.17827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,152.110986,83.414506,279.239062,0.114686,11:00,-0.995772,0.036151,-0.084443,59.641629,0.562372,77.631909,168.756947,-24.910076,0.176833,-0.421195,-0.889564,25.336853,-10.185357,0.421195,-0.176833,0.889564,-25.336853,10.185357,-0.421195,0.176833,0.889564,-168.756947,24.910076,-0.176833,0.421195,-0.889564,,,
67,2026-05-14,20:37:39.19,3,3,"McKee, Tate",806156,Right,GIT_YEL,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,1,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.97609,-1.837886,-2.195202,2284.285959,254.28231,2:30,5.53807,2.57961,5.93656,-25.10135,6.67469,19.9582,1.73945,2.20532,85.61465,-6.505839,1.392279,0.405715,,,,,,,,,,,,-10.81902,4.29756,-2.41531,50,5.37731,4.32586,-136.35714,-5.27723,-20.24562,31.68808,-24.13205,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,46fde6f0-4ff6-11f1-9cf5-6743e9404145,92.90365,,,8.36144,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:37:39.19,2026-05-14T20:37:39.1973376-04:00,2026-05-15T00:37:39.1973376Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,00cb1ab1-5f69-4576-9f81-0bf788273431,54.56188,-137.41318,15.84404,5.53978,-4.473,-12.06603,-2.57072,5.00057,-10.12281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,223.894406,35.866592,1851.147438,0.810383,1:30,-0.589531,-0.580366,-0.561808,35.953459,60.918963,-2.982657,139.586717,-70.219195,0.219398,-0.940994,-0.257671,74.686173,-12.67369,0.940994,-0.219398,0.257671,-74.686173,12.67369,-0.940994,0.219398,0.257671,-139.586717,70.219195,-0.219398,0.940994,-0.257671,,,
68,2026-05-14,20:38:02.41,3,4,"McKee, Tate",806156,Right,GIT_YEL,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,1,2,1,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,StolenBase,0,0,,94.67308,-2.744163,-3.743144,2324.894847,243.206583,2:00,5.53285,2.5104,5.91719,-21.54859,9.76808,17.32131,1.18305,0.47512,86.51174,-6.762544,-0.637751,0.402772,,,,,,,,,,,,-10.02638,6.08697,-2.22044,50,5.30012,8.22158,-137.17012,-7.33817,-19.06666,30.88151,-20.59875,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,54ce4770-4ff6-11f1-9cf5-6743e9404145,93.58263,,,8.16135,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:38:02.41,2026-05-14T20:38:02.4180000-04:00,2026-05-15T00:38:02.4180000Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,c1184d1c-7b10-474e-9b5b-4658662fdddc,54.58341,-138.19815,15.44075,5.533,-6.65245,-10.29938,-2.50469,8.85629,-9.53333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7645,1.943897,0.742042,1.201855,2.89996,1.35731,-0.49276,-0.6524,5.03288,1.84444,127.27883,6.37307,3.59115,-0.53485,118.8119,-10.46149,5.05404,16.01427,-12.43003,1.76115,-4.39348,4.98484,High,High,High,,,High,Medium,Medium,227.593515,30.755897,1997.907181,0.859354,1:30,-0.517226,-0.658284,-0.546936,42.803004,62.432736,11.018816,139.600121,-72.764908,0.192033,-0.955097,-0.225639,76.707752,-11.07145,0.955097,-0.192033,0.225639,-76.707752,11.07145,-0.955097,0.192033,0.225639,-139.600121,72.764908,-0.192033,0.955097,-0.225639,,,
69,2026-05-14,20:38:39.82,3,5,"McKee, Tate",806156,Right,GIT_YEL,"Hendrickson, Carter",830138,Right,BOC_EAG,Undefined,2,Bottom,1,2,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.23859,-0.872597,-2.413578,2445.624816,27.997233,7:00,5.80525,2.41832,5.61718,-43.34975,-6.10276,-3.87032,1.37762,-0.15807,80.10261,-8.758004,-3.105329,0.439255,,,,,,,,,,,,1.26736,-2.52425,-2.20967,50,5.70259,5.4991,-126.60164,-3.53934,2.04707,27.00301,-36.25131,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,6b259410-4ff6-11f1-9cf5-6743e9404145,85.80991,,,7.13598,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:38:39.82,2026-05-14T20:38:39.8271488-04:00,2026-05-15T00:38:39.8271488Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,60b7a6f1-7d41-47e2-a934-d212845cfc05,54.88322,-127.63894,13.5015,5.8118,-2.14678,-18.12566,-2.4194,5.42046,1.02353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,47.200586,81.318579,369.143276,0.15094,7:30,-0.984918,0.095683,0.144159,89.279944,23.918838,88.164774,179.984271,9.793575,0.000271,0.170099,-0.985427,9.793575,0.015499,0.170099,0.000271,0.985427,-9.793575,-0.015499,-0.170099,-0.000271,0.985427,-179.984271,-9.793575,-0.000271,-0.170099,-0.985427,,,
70,2026-05-14,20:39:15.20,4,1,"McKee, Tate",806156,Right,GIT_YEL,"Johnson, Gunnar",1000100233,Right,BOC_EAG,Undefined,2,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,87.11423,-2.392318,-2.315037,2489.254936,97.140265,9:15,5.64684,2.66207,5.50604,-35.48065,1.88118,-5.9717,0.44967,-0.0018,80.43387,-8.83658,-3.379895,0.439932,,,,,,,,,,,,2.42213,1.88579,-2.45565,50,5.41356,5.35594,-126.37213,-6.57304,3.92082,25.50902,-29.12145,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,803df810-4ff6-11f1-9cf5-6743e9404145,85.67786,,,6.68036,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:39:15.20,2026-05-14T20:39:15.2033280-04:00,2026-05-15T00:39:15.2033280Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,fac3c18c-2ba8-4b0b-9bac-abcba81840e5,54.99489,-127.3764,12.75451,5.64977,-5.42657,-14.56072,-2.66347,5.20158,1.96041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,179.306637,82.629584,319.33042,0.128284,12:00,-0.995311,-0.039846,-0.088141,61.298627,-7.07969,85.841806,172.332746,-24.243614,0.121653,-0.410617,-0.903656,24.436836,-6.987523,0.410617,-0.121653,0.903656,-24.436836,6.987523,-0.410617,0.121653,0.903656,-172.332746,24.243614,-0.121653,0.410617,-0.903656,,,
71,2026-05-14,20:39:46.92,4,2,"McKee, Tate",806156,Right,GIT_YEL,"Johnson, Gunnar",1000100233,Right,BOC_EAG,Undefined,2,Bottom,2,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,87.81193,-1.446039,-3.937744,2434.414697,84.014038,8:45,5.7278,2.62311,5.27884,-37.21679,0.46598,-7.87953,1.26481,-1.73759,79.94687,-8.201062,-5.331351,0.441817,,,,,,,,,,,,2.69264,1.09673,-2.25736,50,5.56851,9.09695,-126.98286,-4.64532,4.34227,28.99587,-30.40541,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,932b8cd0-4ff6-11f1-9cf5-6743e9404145,85.31225,,,7.86506,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:39:46.92,2026-05-14T20:39:46.9269504-04:00,2026-05-15T00:39:46.9269504Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,8f8f8fd8-16ef-4b20-810d-fa469820a7da,55.21796,-128.16882,14.49793,5.73307,-3.40171,-15.2027,-2.6258,8.91935,2.17114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,27.717866,75.887304,593.583137,0.24383,7:00,-0.955253,0.0889,0.282116,89.057,-14.355937,66.734101,166.559465,-21.20336,0.216701,-0.361679,-0.906768,21.745385,-12.515325,0.361679,-0.216701,0.906768,-21.745385,12.515325,-0.361679,0.216701,0.906768,-166.559465,21.20336,-0.216701,0.361679,-0.906768,,,
72,2026-05-14,20:40:10.94,4,3,"McKee, Tate",806156,Right,GIT_YEL,"Johnson, Gunnar",1000100233,Right,BOC_EAG,Undefined,2,Bottom,2,2,0,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,,87.04664,-0.93321,-2.414802,2481.304066,134.230456,10:30,5.64349,2.56355,5.48783,-32.41293,4.99264,-3.9528,2.06852,-0.0263,80.02323,-6.867239,-3.118463,0.440189,98.11645,32.309659,-7.039468,3542.878928,109.4198,67.32507,-11.28095,371.88872,369.59277,-1.438731,5.530272,1.34595,3.10256,-2.34911,50,5.53962,5.49474,-126.32214,-3.22999,2.17795,25.38547,-27.15358,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,a175ff50-4ff6-11f1-9cf5-6743e9404145,85.62777,100.28947,,7.02341,,,,1.19575,2.05939,0.0441,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:40:10.94,2026-05-14T20:40:10.9420544-04:00,2026-05-15T00:40:10.9420544Z,FlyBall,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Lackey, Vahn",822518,Right,GIT_YEL,3b7c7f7c-c1f9-4acd-ab34-dd4b44649355,55.01159,-127.32528,12.69274,5.64606,-2.15698,-13.57679,-2.56454,5.40867,1.08897,187.188109,1.1999,120.6239,-24.91777,5.69871,-0.92387,0.10438,-0.00902,0.00074,-4E-05,2.05834,76.93479,-16.24983,0.48966,0.06272,-0.06753,0.0215,-0.00297,0.00015,0.04349,-14.8956,5.06804,-1.02583,0.19508,-0.03663,0.00653,-0.00077,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,195.59989,82.200332,336.737343,0.13571,12:30,-0.994651,-0.052626,-0.088881,70.411078,-12.486078,80.057189,165.631531,-16.805674,0.237558,-0.289127,-0.927347,17.316346,-13.742471,0.289127,-0.237558,0.927347,-17.316346,13.742471,-0.289127,0.237558,0.927347,-165.631531,16.805674,-0.237558,0.289127,-0.927347,,,
73,2026-05-14,20:42:43.17,1,1,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,3,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.9494,-3.779304,2.049414,2155.116693,155.0161,11:15,5.96578,-1.06635,5.66407,-12.06178,22.55466,-9.91977,1.42923,0.0188,82.15523,-6.129704,0.27799,0.42346,,,,,,,,,,,,5.66288,12.98253,0.89943,50,5.63844,-4.26221,-131.56728,-8.99571,9.80548,31.077,-9.69444,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,fc344870-4ff6-11f1-9cf5-6743e9404145,89.01059,,,8.79417,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:42:43.17,2026-05-14T20:42:43.1702528-04:00,2026-05-15T00:42:43.1702528Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Johnson, Gunnar",1000100233,Right,BOC_EAG,3f69668d-201d-4abf-8a40-02162ac44e60,54.83215,-132.70375,15.5385,5.96092,-8.64118,-4.84722,1.06185,-4.62079,4.90274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,149.586792,0.206998,2155.102629,0.999993,11:00,-0.006108,0.50489,-0.863162,42.535378,-18.895963,58.592325,171.966708,-26.636988,0.124916,-0.448336,-0.885094,26.864087,-7.175921,0.448336,-0.124916,0.885094,-26.864087,7.175921,-0.448336,0.124916,0.885094,-171.966708,26.636988,-0.124916,0.448336,-0.885094,,,
74,2026-05-14,20:42:57.13,1,2,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,3,Top,0,0,1,Curveball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.88813,1.623636,0.395299,2611.673739,288.639128,3:30,5.9309,-1.19431,5.04607,-54.10814,-3.75736,15.99769,2.95381,0.51169,69.42464,-8.174609,3.224632,0.51071,,,,,,,,,,,,-7.78898,-1.81882,1.14338,50,6.04259,-1.40247,-110.06858,1.23169,-9.49414,20.70499,-34.39106,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260514-HarringtonVillage-1,04907b10-4ff7-11f1-9cf5-6743e9404145,73.80398,,,6.46349,,,,,,,6a5feec5-7202-4389-988a-b79fbc547f32,2026-05-15,00:42:57.13,2026-05-14T20:42:57.1395584-04:00,2026-05-15T00:42:57.1395584Z,,v3,227,100,cecc6e81663141028ed4722ec97de5af,"Johnson, Gunnar",1000100233,Right,BOC_EAG,faf65edc-b205-48c0-8ea6-07c474185c99,55.45369,-111.08973,10.35249,5.94001,2.92784,-17.19553,1.201,-0.93422,-4.74707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,319.333008,-59.209918,1336.900565,0.511894,4:45,0.846553,-0.357788,0.394127,39.830178,-43.289777,48.442465,135.442209,-28.968472,0.613845,-0.484328,-0.623394,37.844395,-37.868047,0.484328,-0.613845,0.623394,-37.844395,37.868047,-0.484328,0.613845,0.623394,-135.442209,28.968472,-0.613845,0.484328,-0.623394,,,
