PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-05-15,18:04:12.38,1,1,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,,87.04843,-2.032336,4.021362,1980.658336,134.140674,10:30,5.1006,-1.94179,5.81054,-22.6006,14.82434,-13.93454,1.3219,0.6426,79.01889,-6.279949,1.531336,0.440303,,,,,,,,,,,,8.32969,8.55882,1.62011,50,4.92027,-8.27686,-125.99788,-5.18692,13.28579,27.46954,-18.52282,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,022b98b0-50aa-11f1-bee8-67049bee457b,85.60563,,,8.02953,,,,,,,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:04:12.38,2026-05-15T18:04:12.3850000-04:00,2026-05-15T22:04:12.3850000Z,,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,ce64cc72-a6bb-4029-b5e5-2eee8c0f001f,54.68722,-127.01566,13.73477,5.09973,-4.50063,-9.26141,1.9359,-8.76911,6.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,131.160562,-14.414808,1918.304944,0.968519,10:15,0.267079,0.737537,-0.620249,-62.239123,47.500718,-57.982295,100.792929,7.516846,0.973869,0.130818,-0.185651,35.170196,76.872943,0.130818,0.973869,0.185651,-35.170196,-76.872943,-0.130818,-0.973869,0.185651,-100.792929,-7.516846,-0.973869,-0.130818,-0.185651,,,
2,2026-05-15,18:04:23.94,1,2,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,,88.95071,-2.051751,4.294731,2041.127682,131.593938,10:30,5.04085,-1.83052,5.90113,-21.83356,13.78233,-14.17587,1.31053,0.98251,80.9905,-6.152859,1.758603,0.42953,,,,,,,,,,,,8.49414,8.00741,1.49278,50,4.86295,-9.07091,-128.76938,-5.3159,14.20463,27.74517,-18.78335,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,0906d0a0-50aa-11f1-bee8-67049bee457b,87.7528,,,7.96022,,,,,,,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:04:23.94,2026-05-15T18:04:23.9400000-04:00,2026-05-15T22:04:23.9400000Z,,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,dd4ae3a6-7c0e-425e-8958-31ec2215d712,54.59684,-129.75605,13.87258,5.04012,-4.64793,-9.39167,1.82434,-9.57605,7.10232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,132.614181,-13.646079,1983.509869,0.971772,10:30,0.25885,0.723143,-0.640359,-65.015906,46.302833,-59.428346,101.533054,7.10613,0.972283,0.123708,-0.198397,31.944955,76.478762,0.123708,0.972283,0.198397,-31.944955,-76.478762,-0.123708,-0.972283,0.198397,-101.533054,-7.10613,-0.972283,-0.123708,-0.198397,,,
3,2026-05-15,18:04:36.19,1,3,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,87.80697,-4.506771,3.061896,2164.236859,157.669109,11:15,5.65039,-1.05688,5.92033,-12.84623,24.03143,-9.31268,0.38303,1.01115,79.41678,-7.014006,1.393091,0.437072,,,,,,,,,,,,5.77315,14.17186,0.81705,50,5.28146,-6.40746,-126.89405,-10.31788,9.29545,28.99672,-9.35574,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,1052a4b0-50aa-11f1-bee8-67049bee457b,86.23848,,,8.39019,,,,,,,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:04:36.19,2026-05-15T18:04:36.1940000-04:00,2026-05-15T22:04:36.1940000Z,,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,a4924e58-4bb7-424d-aa7a-1caac0b09c72,54.57773,-127.93583,14.49836,5.64612,-9.98175,-4.67787,1.05326,-6.74143,4.64773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,153.588764,-8.122405,2142.526281,0.989968,11:00,0.153458,0.450089,-0.879699,10.34944,-23.122165,54.087303,175.830635,-2.292759,0.072647,-0.040006,-0.996555,2.298837,-4.166021,0.040006,-0.072647,0.996555,-2.298837,4.166021,-0.040006,0.072647,0.996555,-175.830635,2.292759,-0.072647,0.040006,-0.996555,,,
4,2026-05-15,18:04:52.27,1,4,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,85.8262,-1.523279,1.970184,1961.647277,164.797922,11:30,5.72135,-1.1326,5.79088,-16.02706,23.09659,-5.84713,2.96757,0.21361,76.38557,-4.658268,0.923687,0.450185,,,,,,,,,,,,3.64327,12.68796,0.97375,50,5.58648,-4.01717,-124.16546,-3.68479,5.53592,31.04201,-12.89493,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,19ecd590-50aa-11f1-bee8-67049bee457b,83.72657,,,9.44063,,,,,,,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:04:52.27,2026-05-15T18:04:52.2780000-04:00,2026-05-15T22:04:52.2780000Z,,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,5438c918-12d1-4e1f-9f3e-a86b21ced801,54.70041,-125.33508,15.521,5.71617,-3.19892,-6.44747,1.12905,-4.22575,2.76796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,154.647655,-8.817599,1938.46324,0.988181,11:15,0.172605,0.427048,-0.887602,11.704385,-25.592876,48.933828,179.477053,-3.041215,0.009114,-0.053054,-0.99855,3.041342,-0.522211,0.053054,-0.009114,0.99855,-3.041342,0.522211,-0.053054,0.009114,0.99855,-179.477053,3.041215,-0.009114,0.053054,-0.99855,,,
5,2026-05-15,18:05:03.88,1,5,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,,87.45034,-0.349152,3.491082,1981.804275,128.944171,10:15,5.15001,-1.73873,5.89711,-22.65714,14.51765,-16.26879,2.93716,0.15063,78.59647,-4.645263,0.577076,0.438829,92.31363,41.896614,24.761559,3950.002225,93.83756,88.3592,57.39767,310.13589,182.91129,41.478305,5.4918,9.45567,7.93126,1.4669,50,5.10908,-7.04155,-126.64339,-1.46527,15.10263,29.85596,-19.50625,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,20e05070-50aa-11f1-bee8-67049bee457b,85.89318,109.27941,,8.85387,,,,1.11901,2.85794,-0.1929,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:05:03.88,2026-05-15T18:05:03.8800000-04:00,2026-05-15T22:05:03.8800000Z,FlyBall,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,7c1621f5-ab28-430b-8cf0-3364ffc83774,54.5995,-127.72311,14.92798,5.14932,-0.75984,-9.75312,1.73143,-7.58772,7.55131,215.100813,1.13725,91.16752,-22.51218,3.9823,0.37022,-0.44632,0.11228,-0.01236,0.00052,2.85872,90.37558,-22.37479,1.40501,0.21525,-0.22454,0.06969,-0.00969,0.0005,-0.19389,42.22329,0.95184,-1.17598,0.36715,-0.08836,0.01838,-0.00245,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,136.117564,-12.748905,1932.945938,0.975347,10:30,0.25896,0.677424,-0.688503,-74.216987,44.504736,-77.298573,97.935769,2.971561,0.989092,0.05184,-0.137877,20.605687,81.52946,0.05184,0.989092,0.137877,-20.605687,-81.52946,-0.05184,-0.989092,0.137877,-97.935769,-2.971561,-0.989092,-0.05184,-0.137877,,,
20,2026-05-15,18:10:13.16,,,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,77.40177,-1.762119,1.170214,2414.988792,274.756798,3:15,5.69525,-1.1403,5.52515,-45.98589,0.86228,5.43103,0.21487,0.40644,72.24361,-10.085458,2.141148,0.492627,,,,,,,,,,,,-2.48878,1.20228,1.03471,50,5.51067,-2.49585,-112.49197,-4.95376,-3.21749,18.70584,-30.61973,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,a79d4820-50c8-11f1-bee8-67049bee457b,76.51322,,,5.15815,,,,,,,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:10:13.16,2026-05-15T18:10:13.1672064-04:00,2026-05-15T22:10:13.1672064Z,,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,fd958d2c-9421-46ba-9a30-2e59b676150f,54.97671,-113.3165,9.35292,5.69928,-3.60407,-15.30987,1.14159,-2.35403,-1.60874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,349.047567,-82.220553,326.893275,0.13536,5:45,0.988198,0.004761,0.153108,-21.622624,12.25173,-42.067616,136.228226,42.938723,0.506446,0.681216,-0.528638,52.187789,30.427366,0.681216,0.506446,0.528638,-52.187789,-30.427366,-0.681216,-0.506446,0.528638,-136.228226,-42.938723,-0.506446,-0.681216,-0.528638,,,
21,2026-05-15,18:10:26.32,,,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,82.43424,-1.962791,0.372778,1497.601072,145.180414,10:45,5.87452,-1.12652,5.84445,-25.76434,16.00643,-10.07816,1.90271,-1.61993,74.58003,-6.809143,-1.435857,0.465166,,,,,,,,,,,,5.22146,9.24213,1.10188,50,5.69988,-0.36823,-119.48843,-4.85265,7.4411,26.09187,-19.00313,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,a7a0f1a0-50c8-11f1-bee8-67049bee457b,81.03015,,,7.85421,,,,,,,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:10:26.32,2026-05-15T18:10:26.3257088-04:00,2026-05-15T22:10:26.3257088Z,,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,a2a26929-65d5-4c54-8780-ca819e9c6bf4,54.64971,-120.49947,13.04594,5.87365,-4.11629,-9.50157,1.12174,-0.65657,3.72055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,150.837087,-0.673059,1497.497743,0.999931,11:00,0.000732,0.487377,-0.873191,-88.556564,-0.805059,-60.621331,104.011467,-25.892758,0.872847,-0.436688,-0.217811,63.49095,-60.791191,0.436688,-0.872847,0.217811,-63.49095,60.791191,-0.436688,0.872847,0.217811,-104.011467,25.892758,-0.872847,0.436688,-0.217811,,,
6,2026-05-15,18:05:36.56,1,6,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,78.58184,1.527433,3.327293,2158.227276,247.11264,2:15,5.01292,-2.09876,5.56069,-43.27113,4.12091,5.22233,2.83676,1.44848,69.91554,-6.492755,4.255571,0.495478,,,,,,,,,,,,-1.36043,2.15465,1.80791,50,5.11763,-6.8126,-113.46618,1.61348,-1.71872,26.73929,-29.45194,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,345eda90-50aa-11f1-bee8-67049bee457b,76.07296,,,8.66631,,,,,,,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:05:36.56,2026-05-15T18:05:36.5630000-04:00,2026-05-15T22:05:36.5630000Z,,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,f9401204-e281-4ae1-88cf-c6ee6cbbb4b0,54.92992,-114.62207,13.36965,5.02037,2.88664,-14.72597,2.1008,-6.7383,-0.85936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,153.908315,-84.140412,220.335418,0.102091,11:15,0.999262,0.018368,-0.033747,-7.958045,47.332199,-48.660322,128.646661,27.566452,0.692347,0.462777,-0.553618,39.892749,43.816222,0.462777,0.692347,0.553618,-39.892749,-43.816222,-0.462777,-0.692347,0.553618,-128.646661,-27.566452,-0.692347,-0.462777,-0.553618,,,
7,2026-05-15,18:05:51.83,1,7,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,80.18129,-0.284358,2.739025,2225.767633,293.647122,3:45,4.91979,-2.14376,5.54987,-45.51136,-0.07469,4.35307,0.86115,0.78043,71.70331,-8.65704,3.515136,0.485148,,,,,,,,,,,,-1.17724,0.57673,1.90366,50,4.86549,-5.72262,-115.95184,-2.10808,-1.55105,28.19213,-31.41419,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,3d71b300-50aa-11f1-bee8-67049bee457b,77.69259,,,8.47798,,,,,,,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:05:51.83,2026-05-15T18:05:51.8310000-04:00,2026-05-15T22:05:51.8310000Z,,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,61ff0b7f-a556-4f21-bb09-200dc7b5162b,54.94526,-117.14805,14.09607,4.92666,-0.77517,-15.70709,2.14508,-5.65681,-0.77552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,159.40438,-84.369527,218.374948,0.098112,11:15,0.998244,0.039452,-0.044189,-25.845123,45.942969,-54.563521,139.255127,24.315647,0.594792,0.411763,-0.690415,30.811824,36.497821,0.411763,0.594792,0.690415,-30.811824,-36.497821,-0.411763,-0.594792,0.690415,-139.255127,-24.315647,-0.594792,-0.411763,-0.690415,,,
8,2026-05-15,18:06:06.85,1,8,"Mudd, Tyler",809052,Left,BOC_EAG,"Kerce, Carson",812668,Right,GIT_YEL,Undefined,1,Top,0,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,,88.11746,-1.358056,2.90408,2109.614687,134.777922,10:30,5.11297,-1.79989,6.04485,-20.83722,15.58339,-14.34013,2.11739,-0.30398,79.23732,-5.330144,0.325893,0.434355,79.86732,59.900923,63.736757,4875.494684,23.54546,115.21938,107.4505,202.52191,77.13155,82.371271,5.156502,8.3478,8.85737,1.58125,50,4.996,-5.88374,-127.67084,-3.64009,13.53246,30.65952,-17.81558,BOC_EAG,GIT_YEL,HarringtonVillage,D1,ACC,20260515-HarringtonVillage-2,465935b0-50aa-11f1-bee8-67049bee457b,86.77791,115.3709,,8.88014,,,,1.87604,2.16008,0.30668,4293fdce-3634-4d91-8f36-83916a8b87e1,2026-05-15,22:06:06.85,2026-05-15T18:06:06.8560000-04:00,2026-05-15T22:06:06.8560000Z,Popup,v3,227,100,26604,"Johnson, Gunnar",1000100233,Right,BOC_EAG,7184b14b-b98c-429b-aa36-200d36daab51,54.45185,-128.73549,15.32976,5.11166,-3.02144,-8.90779,1.79372,-6.35366,6.76623,,1.89981,25.45785,-10.54487,-0.53957,2.99167,-1.60722,0.40907,-0.0511,0.00251,2.18181,100.92828,-26.46311,0.94321,1.15919,-0.58965,0.12633,-0.01275,0.00049,0.31599,52.52842,-3.00932,-0.34392,0.19272,0.03994,-0.03965,0.00811,-0.00053,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,136.262322,-17.733646,2009.371662,0.952483,10:30,0.323395,0.66554,-0.67266,-73.844938,51.844324,-84.469865,96.764383,7.967247,0.983454,0.138607,-0.11665,49.916498,79.562648,0.138607,0.983454,0.11665,-49.916498,-79.562648,-0.138607,-0.983454,0.11665,-96.764383,-7.967247,-0.983454,-0.138607,-0.11665,,,
