PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2026-05-10,15:47:48.14,1,1,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Sallie, Ty",1000121067,Right,NJI_HIG,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.75975,-2.190117,1.042442,2178.839149,150.878951,11:00,5.91762,-1.06139,5.84529,-14.32032,20.17037,-10.53284,2.68768,-0.97029,81.76021,-4.963849,-0.846356,0.42269,,,,,,,,,,,,5.65957,11.32808,0.98251,50,5.73097,-1.91982,-131.52091,-5.40451,9.7664,31.747,-12.62576,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,1f837950-4ca9-11f1-98a7-99e76b8d40b0,89.17269,,,8.99954,,,,,,,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:47:48.14,2026-05-10T15:47:48.1483776-04:00,2026-05-10T19:47:48.1483776Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,5c206f86-9271-4c1e-b2c4-b1436a5c8281,54.64906,-132.63837,15.8735,5.91338,-4.9601,-6.31288,1.05614,-2.26358,4.8832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,154.122663,-5.600304,2168.439293,0.995227,11:15,0.097195,0.437775,-0.893816,31.822025,-26.938943,42.234393,175.301681,16.72079,0.078446,0.287708,-0.9545,16.774003,4.499247,0.287708,0.078446,0.9545,-16.774003,-4.499247,-0.287708,-0.078446,0.9545,-175.301681,-16.72079,-0.078446,-0.287708,-0.9545,,,
2,2026-05-10,15:48:00.48,1,2,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Sallie, Ty",1000121067,Right,NJI_HIG,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.77299,-2.090534,1.555536,2169.113495,167.945835,11:30,5.90333,-1.1426,5.78483,-12.91485,22.26163,-4.48925,2.88059,-0.06916,81.20514,-4.606627,0.751902,0.426872,74.24546,43.858244,161.090013,3332.293919,,,,,46.27283,,,2.78516,12.39103,1.01719,50,5.72355,-3.34298,-130.16335,-5.08324,4.7262,30.09926,-11.14752,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,26dce1f0-4ca9-11f1-98a7-99e76b8d40b0,88.29918,39.08512,,8.56785,,,,2.06179,3.03266,0.09358,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:48:00.48,2026-05-10T15:48:00.4868096-04:00,2026-05-10T19:48:00.4868096Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,e34fb43e-01e3-4a1f-98f9-4d586938ab64,54.71281,-131.24863,15.04963,5.89959,-4.6813,-5.57376,1.14079,-3.51339,2.3631,358.974145,2.06179,-74.28042,3.33036,0.70847,-0.11569,-0.4617,1.16618,-1.32771,0.60564,3.03266,75.44945,-31.72159,4.26674,-0.64323,-0.93931,2.39956,-2.7195,1.23593,0.09358,25.44634,-1.36025,-0.21226,0.02913,0.17644,-0.43705,0.49657,-0.22638,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,157.078437,-12.295435,2119.359548,0.977063,11:15,0.223285,0.388052,-0.894181,22.991172,-27.466725,40.787253,177.796044,14.488922,0.037234,0.250193,-0.96748,14.499196,2.133829,0.250193,0.037234,0.96748,-14.499196,-2.133829,-0.250193,-0.037234,0.96748,-177.796044,-14.488922,-0.037234,-0.250193,-0.96748,,,
3,2026-05-10,15:48:16.86,1,3,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Sallie, Ty",1000121067,Right,NJI_HIG,Undefined,1,Top,0,1,1,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.80492,0.256092,0.609992,2369.877771,242.593532,2:00,5.81213,-1.62607,5.39377,-32.39427,5.16299,7.81465,3.35262,-0.40316,79.86829,-5.679298,2.00011,0.441081,,,,,,,,,,,,-3.7528,2.88847,1.56605,50,5.81231,-1.68601,-126.09644,-0.62945,-6.07566,24.31405,-27.49774,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,30a045b0-4ca9-11f1-98a7-99e76b8d40b0,85.45466,,,6.93663,,,,,,,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:48:16.86,2026-05-10T15:48:16.8624640-04:00,2026-05-10T19:48:16.8624640Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,b8380136-f111-45d3-aeef-509d546d1faa,55.10452,-127.07689,12.15703,5.81534,0.47938,-13.74887,1.6291,-1.44102,-3.03783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,174.519994,-65.319816,989.549187,0.417553,11:45,0.913195,0.035814,-0.405945,-55.961198,-39.866256,55.412993,170.704477,8.005081,0.159953,0.139261,-0.977252,8.110191,9.204153,0.139261,0.159953,0.977252,-8.110191,-9.204153,-0.139261,-0.159953,0.977252,-170.704477,-8.005081,-0.159953,-0.139261,-0.977252,,,
4,2026-05-10,15:48:32.95,1,4,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Sallie, Ty",1000121067,Right,NJI_HIG,Undefined,1,Top,0,1,2,Cutter,Cutter,InPlay,Undefined,LineDrive,Single,0,0,,87.45639,-1.81947,1.67587,2377.26068,210.349379,1:00,5.76474,-1.56479,5.52835,-29.51899,7.19697,3.60122,1.60264,0.3024,81.0219,-7.219365,2.318136,0.436113,100.76359,6.887785,-12.244695,742.535073,,,,112.8475,110.09373,-13.070129,0.841293,-1.41866,4.39988,1.4166,50,5.58666,-3.86691,-127.04167,-5.09007,-2.33995,23.77487,-24.91689,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,3a30d9a0-4ca9-11f1-98a7-99e76b8d40b0,86.42818,4.75668,,6.43449,,,,2.07437,1.60306,-0.1961,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:48:32.95,2026-05-10T15:48:32.9553920-04:00,2026-05-10T19:48:32.9553920Z,GroundBall,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,c72d555b-40a5-4c2d-9e15-0530c2c9b472,54.9723,-127.96882,11.88743,5.76621,-4.11839,-12.45845,1.56562,-3.77566,-1.16998,23.897339,2.13675,142.37155,-17.01915,,,,,,,1.68419,16.40561,-21.98427,,,,,,,-0.19067,-31.20768,1.30137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,168.87825,-65.951741,968.747888,0.407506,11:45,0.921551,0.107561,-0.373061,-51.142606,-43.10351,46.919214,164.421985,12.305454,0.26238,0.213123,-0.941135,12.759631,15.211352,0.213123,0.26238,0.941135,-12.759631,-15.211352,-0.213123,-0.26238,0.941135,-164.421985,-12.305454,-0.26238,-0.213123,-0.941135,77.38609,11.24866,-4.5408
5,2026-05-10,15:49:06.68,2,1,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Francis, Austin",1000236684,Right,NJI_HIG,Undefined,1,Top,0,0,0,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.20977,-2.32684,0.988167,2330.221384,238.910294,2:00,5.77838,-1.69256,5.4844,-31.71128,6.3302,8.60634,0.95729,-0.05075,79.63493,-8.113489,2.52328,0.443915,,,,,,,,,,,,-4.11185,4.14886,1.59983,50,5.55268,-2.51812,-125.15131,-6.21555,-6.54774,24.30714,-25.56743,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,4e571570-4ca9-11f1-98a7-99e76b8d40b0,84.9091,,,6.57484,,,,,,,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:49:06.68,2026-05-10T15:49:06.6896384-04:00,2026-05-10T19:49:06.6896384Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,1852c03c-fac1-496f-a51d-c8b94e41c860,55.0155,-126.12166,12.15357,5.78044,-5.19488,-12.78371,1.69514,-2.25673,-3.27387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,165.748611,-64.058174,1019.374815,0.437458,11:30,0.901304,0.144112,-0.408512,-41.884783,-52.357426,40.710274,171.088914,12.774633,0.151067,0.221117,-0.963476,12.925496,8.688785,0.221117,0.151067,0.963476,-12.925496,-8.688785,-0.221117,-0.151067,0.963476,-171.088914,-12.774633,-0.151067,-0.221117,-0.963476,,,
6,2026-05-10,15:49:22.07,2,2,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Francis, Austin",1000236684,Right,NJI_HIG,Undefined,1,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.9,-0.304944,1.336827,1600.580119,115.564908,9:45,5.82552,-1.29872,5.43335,-31.63084,9.45796,-16.58312,2.90396,-1.42851,75.50448,-6.17692,-1.615937,0.461353,,,,,,,,,,,,8.70162,5.31666,1.19185,50,5.77717,-2.11312,-121.5417,-1.72864,12.77943,27.8665,-24.36589,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,5783de80-4ca9-11f1-98a7-99e76b8d40b0,81.6998,,,8.39552,,,,,,,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:49:22.07,2026-05-10T15:49:22.0794368-04:00,2026-05-10T19:49:22.0794368Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,518de5db-b363-44c3-9e33-645c2e898e57,55.06128,-122.69663,13.93325,5.82789,-0.71878,-12.18295,1.29041,-2.64277,6.38971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,128.565423,-2.968492,1598.432403,0.998658,10:15,0.062142,0.781112,-0.621291,-67.168502,14.877882,-55.58829,100.234443,-25.425439,0.888775,-0.429336,-0.160467,69.506411,-62.71969,0.429336,-0.888775,0.160467,-69.506411,62.71969,-0.429336,0.888775,0.160467,-100.234443,25.425439,-0.888775,0.429336,-0.160467,,,
7,2026-05-10,15:49:55.29,2,3,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Francis, Austin",1000236684,Right,NJI_HIG,Undefined,1,Top,0,2,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.44139,-2.388039,1.208058,2103.432852,170.663006,11:45,5.95032,-1.28595,5.67064,-14.81304,19.93174,-3.07949,2.48765,-0.41609,82.03362,-5.226307,0.657736,0.424245,,,,,,,,,,,,1.91532,11.16229,1.1859,50,5.73945,-2.62569,-131.08841,-5.88675,3.30743,29.67822,-12.89848,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,6b4a9530-4ca9-11f1-98a7-99e76b8d40b0,88.84602,,,8.40777,,,,,,,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:49:55.29,2026-05-10T15:49:55.2981504-04:00,2026-05-10T19:49:55.2981504Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,6d1e9028-518c-43e2-86ce-33a78ad7ca54,54.82477,-132.17621,14.83911,5.94656,-5.41397,-6.44924,1.28436,-2.74692,1.65372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,152.199145,-10.304419,2069.507095,0.983871,11:00,0.177916,0.465932,-0.866749,37.973113,-26.373282,38.518992,179.971883,23.289698,0.000451,0.39538,-0.918517,23.2897,0.025826,0.39538,0.000451,0.918517,-23.2897,-0.025826,-0.39538,-0.000451,0.918517,-179.971883,-23.289698,-0.000451,-0.39538,-0.918517,,,
8,2026-05-10,15:50:12.63,2,4,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Francis, Austin",1000236684,Right,NJI_HIG,Undefined,1,Top,0,2,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.64286,-0.785967,1.867376,1726.204406,112.682007,9:45,5.84579,-1.44096,5.39421,-34.744,6.71355,-13.09142,2.21344,-0.78125,76.20549,-7.14176,-0.462336,0.463418,,,,,,,,,,,,7.04957,3.97803,1.28366,50,5.75129,-3.36663,-120.00011,-2.8596,10.3403,21.93241,-26.33907,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,75a90070-4ca9-11f1-98a7-99e76b8d40b0,81.33567,,,6.43737,,,,,,,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:50:12.63,2026-05-10T15:50:12.6334976-04:00,2026-05-10T19:50:12.6334976Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,0b3c3984-5639-4b46-b429-e64fcbae7b83,55.10462,-120.92948,10.96621,5.84882,-1.7435,-13.16954,1.43561,-3.8048,5.17015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,127.81933,-4.008897,1721.98074,0.997553,10:15,0.078996,0.7889,-0.609423,-73.903338,27.963215,-65.32481,98.941562,-18.562124,0.936459,-0.318333,-0.147342,65.162755,-69.465089,0.318333,-0.936459,0.147342,-65.162755,69.465089,-0.318333,0.936459,0.147342,-98.941562,18.562124,-0.936459,0.318333,-0.147342,,,
9,2026-05-10,15:50:31.98,2,5,"Colarusso, AJ",1000090794,Left,BOC_EAG,"Francis, Austin",1000236684,Right,NJI_HIG,Undefined,1,Top,0,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,90.62147,-2.882903,1.468736,2169.716093,160.864188,11:15,5.93407,-1.20721,5.75524,-12.84761,21.72785,-7.11563,2.1767,-0.43269,82.06276,-5.376097,0.195354,0.423209,,,,,,,,,,,,4.04437,12.26386,1.08966,50,5.68701,-3.04757,-131.28828,-6.93721,6.99435,30.17204,-10.96492,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,81295670-4ca9-11f1-98a7-99e76b8d40b0,89.06332,,,8.55871,,,,,,,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:50:31.98,2026-05-10T15:50:31.9833088-04:00,2026-05-10T19:50:31.9833088Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,49c4f733-00f0-4d47-a7a6-857e95f6f51d,54.7402,-132.37317,15.08602,5.92936,-6.54295,-5.48246,1.20376,-3.29907,3.49718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,151.512818,0.127109,2169.710754,0.999998,11:00,-0.003668,0.476246,-0.879305,39.15959,-18.694119,47.4657,177.055727,-20.154653,0.048219,-0.344555,-0.937527,20.179146,-2.763839,0.344555,-0.048219,0.937527,-20.179146,2.763839,-0.344555,0.048219,0.937527,-177.055727,20.154653,-0.048219,0.344555,-0.937527,,,
10,2026-05-10,15:51:02.89,3,1,"Colarusso, AJ",1000090794,Left,BOC_EAG,"O'Connor, Sheehan",1000132277,Right,NJI_HIG,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,CaughtStealing,1,0,,91.78913,-3.063409,1.581278,2206.712224,156.334188,11:15,5.8205,-1.33569,5.61117,-13.93891,19.73828,-8.15953,1.79578,-0.53935,83.68447,-5.723742,0.124883,0.417676,,,,,,,,,,,,4.56496,11.18847,1.20586,50,5.54961,-3.30041,-133.02546,-7.52733,8.16148,29.13508,-12.17074,BOC_EAG,NJI_HIG,HarringtonVillage,D1,ACC,20260510-HarringtonVillage-2,9396e5c0-4ca9-11f1-a377-b55a9399db9a,90.2433,,,8.10466,,,,,,,c0d103a8-7181-4857-96e7-9fcaa0451196,2026-05-10,19:51:02.89,2026-05-10T15:51:02.8923392-04:00,2026-05-10T19:51:02.8923392Z,,v3,227,471378,,"Gonzalez, Cesar",831498,Right,BOC_EAG,79cd30ec-fcef-461b-9a53-fb32d20cd4cd,54.88567,-134.09124,14.56754,5.81682,-7.08211,-6.08537,1.33205,-3.59896,4.08074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,151.311465,-10.374321,2170.637504,0.983652,11:00,0.178339,0.481149,-0.858307,25.974624,-26.551872,61.960235,175.594424,-21.978488,0.071233,-0.374258,-0.924584,22.037392,-4.084833,0.374258,-0.071233,0.924584,-22.037392,4.084833,-0.374258,0.071233,0.924584,-175.594424,21.978488,-0.071233,0.374258,-0.924584,,,
